config_path,cuda_device_name,dense_anchor_ce_drift,dense_anchor_support_churn_after_transfer,dense_commutator_anchor_ce_abs_delta,dense_commutator_anchor_logit_mse,dense_commutator_anchor_residual_stream_l2,dense_transfer_ce_improvement,device,microtest_dir,random_fixed_topk2_anchor_ce_drift,random_fixed_topk2_anchor_support_churn_after_transfer,random_fixed_topk2_commutator_anchor_ce_abs_delta,random_fixed_topk2_commutator_anchor_logit_mse,random_fixed_topk2_commutator_anchor_residual_stream_l2,random_fixed_topk2_transfer_ce_improvement,required_variants_present,seed,status,summary_path,summary_present,topk1_anchor_ce_drift,topk1_anchor_support_churn_after_transfer,topk1_commutator_anchor_ce_abs_delta,topk1_commutator_anchor_logit_mse,topk1_commutator_anchor_residual_stream_l2,topk1_transfer_ce_improvement,topk2_anchor_ce_drift,topk2_anchor_support_churn_after_transfer,topk2_commutator_anchor_ce_abs_delta,topk2_commutator_anchor_logit_mse,topk2_commutator_anchor_residual_stream_l2,topk2_minus_topk1_support_churn,topk2_to_topk1_commutator_anchor_logit_mse_ratio,topk2_transfer_advantage_vs_dense,topk2_transfer_advantage_vs_random_fixed_topk2,topk2_transfer_ce_improvement
configs/token_larger_support_wide_contextual_router_hep_temporal_clipped_objective_gate.yaml,NVIDIA A40,-0.5173170566558838,,0.023810148239135742,0.05515197291970253,2.9224560260772705,0.5234007835388184,cuda,results/runpod_fetch/audits/runpod_token_larger_retention_churn_microtest,0.10095930099487305,0.0,0.020374059677124023,0.3583715856075287,6.849264621734619,0.6732752323150635,True,1,ok,results/runpod_fetch/audits/runpod_token_larger_retention_churn_microtest/summary.json,True,-0.8870328664779663,0.00390625,0.022684574127197266,0.009826509281992912,1.4544963836669922,0.9219368696212769,-0.8945579528808594,0.9296875,0.037717223167419434,0.22226859629154205,4.32481050491333,0.92578125,22.61928319742693,0.3803410530090332,0.23046660423278809,0.9037418365478516
configs/token_larger_support_wide_contextual_router_hep_temporal_clipped_objective_gate_seed2.yaml,NVIDIA A40,-0.4376795291900635,,0.0479273796081543,0.07159964740276337,3.341034412384033,0.44049787521362305,cuda,results/runpod_fetch/audits/runpod_token_larger_retention_churn_microtest_seed2,0.06365251541137695,0.0,0.02845907211303711,0.3530253767967224,6.788360595703125,0.6261529922485352,True,2,ok,results/runpod_fetch/audits/runpod_token_larger_retention_churn_microtest_seed2/summary.json,True,-0.9424066543579102,0.0078125,0.021796703338623047,0.00956729520112276,1.2640960216522217,0.994930624961853,-0.936158299446106,0.8125,0.009107589721679688,0.2828400135040283,5.956045627593994,0.8046875,29.563215888941727,0.5114686489105225,0.32581353187561035,0.9519665241241455
