step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
32,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.24787545,3.71594262,112.05163574,0.00000000,0.00000000,,,,,,cpu,,ok
33,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.24133110,3.71594262,115.20697021,0.00000000,0.00000000,,,,,,cpu,,ok
34,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.23492169,3.71594262,118.32897186,0.00000000,0.00000000,,,,,,cpu,,ok
35,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.22864723,3.71594262,121.41705322,0.00000000,0.00000000,,,,,,cpu,,ok
36,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.22250795,3.71594262,124.47062683,0.00000000,0.00000000,,,,,,cpu,,ok
37,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.21650314,3.71594262,127.48916626,0.00000000,0.00000000,,,,,,cpu,,ok
38,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.21063185,3.71594262,130.52316284,0.00000000,0.00000000,,,,,,cpu,,ok
39,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.20489264,3.71594262,133.55064392,0.00000000,0.00000000,,,,,,cpu,,ok
40,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.19928575,3.71594262,136.54171753,0.00000000,0.00000000,,,,,,cpu,,ok
41,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.19380879,3.71594262,139.49566650,0.00000000,0.00000000,,,,,,cpu,,ok
42,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.18846178,3.71594262,142.45126343,0.00000000,0.00000000,,,,,,cpu,,ok
43,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.18324137,3.71594262,145.38928223,0.00000000,0.00000000,,,,,,cpu,,ok
44,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.17814779,3.71594262,148.28797913,0.00000000,0.00000000,,,,,,cpu,,ok
45,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.17317867,3.71594262,151.14682007,0.00000000,0.00000000,,,,,,cpu,,ok
46,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.16833162,3.71594262,153.96524048,0.00000000,0.00000000,,,,,,cpu,,ok
47,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.16360545,3.71594262,156.74285889,0.00000000,0.00000000,,,,,,cpu,,ok
48,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15899754,3.71594262,159.47921753,0.00000000,0.00000000,,,,,,cpu,,ok
49,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15450597,3.71594262,162.17401123,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82699585,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82699585,0.00000000,0.00000000,0.00000000,3.39673686,0.00000000,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82699585,0.00000000,0.00000000,0.25000000,3.39672709,0.00010180,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82699585,0.00000000,0.00000000,0.50000000,3.39671755,0.00020361,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82699585,0.00000000,0.00000000,1.00000000,3.39669800,0.00040579,0.00000000,0.00000000,cpu,,ok
