experiment_id,config_path,run_dir,residual_objective,dataset,num_columns,atoms_per_column,top_k,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,0,initial,3.65864539,3.65864539,0.00000000,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,1,residual_update,3.65864539,3.65031695,-0.00832844,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,2,residual_update,3.65864539,3.64207077,-0.01657462,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,3,residual_update,3.65864539,3.63390994,-0.02473545,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,4,residual_update,3.65864539,3.62583566,-0.03280973,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,5,residual_update,3.65864539,3.61785054,-0.04079485,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,6,residual_update,3.65864539,3.60995674,-0.04868865,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,7,residual_update,3.65864539,3.60215521,-0.05649018,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,8,residual_update,3.65864539,3.59444737,-0.06419802,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,9,residual_update,3.65864539,3.58683443,-0.07181096,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,10,residual_update,3.65864539,3.57931900,-0.07932639,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,11,residual_update,3.65864539,3.57190180,-0.08674359,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,12,residual_update,3.65864539,3.56458426,-0.09406113,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,13,residual_update,3.65864539,3.55736852,-0.10127687,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,14,residual_update,3.65864539,3.55025554,-0.10838985,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,15,residual_update,3.65864539,3.54324698,-0.11539841,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,16,residual_update,3.65864539,3.53634453,-0.12230086,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,17,residual_update,3.65864539,3.52954841,-0.12909698,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,18,residual_update,3.65864539,3.52286005,-0.13578534,,,,,,ok
char_larger_hep_temporal_clipped_objective_gate_seed2,configs/char_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/support_width_larger_char_token_temporal_clipped_objective_gate_seed2/runs/char_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_char,24,4,1,False,True,0.01,temporal_consistency_gradient,19,residual_update,3.65864539,3.51628089,-0.14236450,,,,,,ok
