variant,load_balance_weight,intervention,support,anchor_intervention,anchor_support,control_support,anchor_router_support_count,control_router_support_count,support_count_difference,anchor_fixed_support_loss,control_fixed_support_loss,fixed_support_loss_difference,control_match_rank,control_match_status,control_candidate_count,control_exact_support_count_candidate_count,control_near_support_count_candidate_count,control_min_support_count_abs_difference_available,position_bin,token_class,router_support_count,empty_loss,router_loss,singleton_left_loss,singleton_right_loss,pair_loss,singleton_left_gain,singleton_right_gain,pair_gain,pair_synergy,fixed_support_loss,fixed_support_loss_delta,fixed_support_logit_mse,fixed_support_residual_stream_l2_delta,pair_value_cosine
baseline,0.0,fixed_support_frequency_matched_control,"6,13",fixed_best_support_swap,"2,6","6,13",16,4,-12,3.984490394592285,4.087095260620117,0.10260486602783203,7,loose_support_count_fallback,261,0,0,7,odd,all,4,4.205132484436035,2.972234010696411,4.20040225982666,4.341671466827393,4.143335819244385,0.004730224609375,-0.13653898239135742,0.06179666519165039,0.1936054229736328,4.143335819244385,1.1711018085479736,,,-0.03193099796772003
baseline,0.0,fixed_support_frequency_matched_control,"6,13",fixed_best_support_swap,"2,6","6,13",16,4,-12,3.984490394592285,4.087095260620117,0.10260486602783203,7,loose_support_count_fallback,261,0,0,7,all,common_target,4,4.114662170410156,2.732042074203491,3.9705147743225098,4.2729973793029785,3.9725043773651123,0.14414739608764648,-0.15833520889282227,0.14215779304504395,0.15634560585021973,3.9725043773651123,1.240462303161621,,,-0.03193099796772003
baseline,0.0,fixed_support_frequency_matched_control,"6,13",fixed_best_support_swap,"2,6","6,13",16,4,-12,3.984490394592285,4.087095260620117,0.10260486602783203,7,loose_support_count_fallback,261,0,0,7,all,rare_target,4,4.234468460083008,3.173309326171875,4.407156467437744,4.335385322570801,4.252862930297852,-0.17268800735473633,-0.10091686248779297,-0.01839447021484375,0.25521039962768555,4.252862930297852,1.0795536041259766,,,-0.03193099796772003
baseline,0.0,fixed_support_frequency_matched_control,"6,18",fixed_best_support_swap,"6,17","6,18",0,0,0,4.015275001525879,4.0333662033081055,0.018091201782226562,2,exact_support_count_candidate_available,261,230,231,0,all,all,0,4.163630962371826,2.9124011993408203,4.148983001708984,4.307052135467529,4.0333662033081055,0.014647960662841797,-0.14342117309570312,0.1302647590637207,0.25903797149658203,4.0333662033081055,1.1209650039672852,0.24345341324806213,5.034430027008057,-0.1278647631406784
baseline,0.0,fixed_support_frequency_matched_control,"6,18",fixed_best_support_swap,"6,17","6,18",0,0,0,4.015275001525879,4.0333662033081055,0.018091201782226562,2,exact_support_count_candidate_available,261,230,231,0,even,all,0,4.12342643737793,2.854438543319702,4.0991716384887695,4.258898735046387,3.964505195617676,0.024254798889160156,-0.13547229766845703,0.1589212417602539,0.2701387405395508,3.964505195617676,1.1100666522979736,,,-0.1278647631406784
baseline,0.0,fixed_support_frequency_matched_control,"6,18",fixed_best_support_swap,"6,17","6,18",0,0,0,4.015275001525879,4.0333662033081055,0.018091201782226562,2,exact_support_count_candidate_available,261,230,231,0,odd,all,0,4.205132484436035,2.972234010696411,4.20040225982666,4.356759071350098,4.104447841644287,0.004730224609375,-0.1516265869140625,0.10068464279174805,0.24758100509643555,4.104447841644287,1.132213830947876,,,-0.1278647631406784
baseline,0.0,fixed_support_frequency_matched_control,"6,18",fixed_best_support_swap,"6,17","6,18",0,0,0,4.015275001525879,4.0333662033081055,0.018091201782226562,2,exact_support_count_candidate_available,261,230,231,0,all,common_target,0,4.114662170410156,2.732042074203491,3.9705147743225098,4.249771595001221,3.8909752368927,0.14414739608764648,-0.13510942459106445,0.22368693351745605,0.21464896202087402,3.8909752368927,1.158933162689209,,,-0.1278647631406784
baseline,0.0,fixed_support_frequency_matched_control,"6,18",fixed_best_support_swap,"6,17","6,18",0,0,0,4.015275001525879,4.0333662033081055,0.018091201782226562,2,exact_support_count_candidate_available,261,230,231,0,all,rare_target,0,4.234468460083008,3.173309326171875,4.407156467437744,4.389914512634277,4.239348411560059,-0.17268800735473633,-0.15544605255126953,-0.004879951477050781,0.3232541084289551,4.239348411560059,1.0660390853881836,,,-0.1278647631406784
baseline,0.0,fixed_support_frequency_matched_control,"6,14",fixed_best_support_swap,"1,6","6,14",0,0,0,4.016634941101074,4.038937091827393,0.02230215072631836,3,exact_support_count_candidate_available,261,230,231,0,all,all,0,4.163630962371826,2.9124011993408203,4.148983001708984,4.165204048156738,4.038937091827393,0.014647960662841797,-0.0015730857849121094,0.1246938705444336,0.1116189956665039,4.038937091827393,1.1265358924865723,0.19312748312950134,4.560677528381348,0.0037269098684191704
baseline,0.0,fixed_support_frequency_matched_control,"6,14",fixed_best_support_swap,"1,6","6,14",0,0,0,4.016634941101074,4.038937091827393,0.02230215072631836,3,exact_support_count_candidate_available,261,230,231,0,even,all,0,4.12342643737793,2.854438543319702,4.0991716384887695,4.126916885375977,3.975767135620117,0.024254798889160156,-0.003490447998046875,0.1476593017578125,0.12689495086669922,3.975767135620117,1.121328592300415,,,0.0037269098684191704
baseline,0.0,fixed_support_frequency_matched_control,"6,14",fixed_best_support_swap,"1,6","6,14",0,0,0,4.016634941101074,4.038937091827393,0.02230215072631836,3,exact_support_count_candidate_available,261,230,231,0,odd,all,0,4.205132484436035,2.972234010696411,4.20040225982666,4.204726696014404,4.1041436195373535,0.004730224609375,0.0004057884216308594,0.10098886489868164,0.09585285186767578,4.1041436195373535,1.1319096088409424,,,0.0037269098684191704
baseline,0.0,fixed_support_frequency_matched_control,"6,14",fixed_best_support_swap,"1,6","6,14",0,0,0,4.016634941101074,4.038937091827393,0.02230215072631836,3,exact_support_count_candidate_available,261,230,231,0,all,common_target,0,4.114662170410156,2.732042074203491,3.9705147743225098,4.124019145965576,3.876110076904297,0.14414739608764648,-0.009356975555419922,0.23855209350585938,0.10376167297363281,3.876110076904297,1.1440680027008057,,,0.0037269098684191704
baseline,0.0,fixed_support_frequency_matched_control,"6,14",fixed_best_support_swap,"1,6","6,14",0,0,0,4.016634941101074,4.038937091827393,0.02230215072631836,3,exact_support_count_candidate_available,261,230,231,0,all,rare_target,0,4.234468460083008,3.173309326171875,4.407156467437744,4.224782466888428,4.274481773376465,-0.17268800735473633,0.009685993194580078,-0.04001331329345703,0.12298870086669922,4.274481773376465,1.1011724472045898,,,0.0037269098684191704
baseline,0.0,fixed_support_frequency_matched_control,"6,11",fixed_best_support_swap,"6,22","6,11",0,0,0,4.021109104156494,4.041971683502197,0.020862579345703125,4,exact_support_count_candidate_available,261,230,231,0,all,all,0,4.163630962371826,2.9124011993408203,4.148983001708984,4.292240619659424,4.041971683502197,0.014647960662841797,-0.12860965728759766,0.1216592788696289,0.23562097549438477,4.041971683502197,1.129570484161377,0.24734020233154297,5.151729106903076,-0.08637171983718872
baseline,0.0,fixed_support_frequency_matched_control,"6,11",fixed_best_support_swap,"6,22","6,11",0,0,0,4.021109104156494,4.041971683502197,0.020862579345703125,4,exact_support_count_candidate_available,261,230,231,0,even,all,0,4.12342643737793,2.854438543319702,4.0991716384887695,4.220073699951172,3.955735445022583,0.024254798889160156,-0.09664726257324219,0.16769099235534668,0.2400834560394287,3.955735445022583,1.1012969017028809,,,-0.08637171983718872
baseline,0.0,fixed_support_frequency_matched_control,"6,11",fixed_best_support_swap,"6,22","6,11",0,0,0,4.021109104156494,4.041971683502197,0.020862579345703125,4,exact_support_count_candidate_available,261,230,231,0,odd,all,0,4.205132484436035,2.972234010696411,4.20040225982666,4.366735935211182,4.130990028381348,0.004730224609375,-0.16160345077514648,0.0741424560546875,0.23101568222045898,4.130990028381348,1.1587560176849365,,,-0.08637171983718872
baseline,0.0,fixed_support_frequency_matched_control,"6,11",fixed_best_support_swap,"6,22","6,11",0,0,0,4.021109104156494,4.041971683502197,0.020862579345703125,4,exact_support_count_candidate_available,261,230,231,0,all,common_target,0,4.114662170410156,2.732042074203491,3.9705147743225098,4.340517520904541,3.9430997371673584,0.14414739608764648,-0.22585535049438477,0.17156243324279785,0.25327038764953613,3.9430997371673584,1.2110576629638672,,,-0.08637171983718872
baseline,0.0,fixed_support_frequency_matched_control,"6,11",fixed_best_support_swap,"6,22","6,11",0,0,0,4.021109104156494,4.041971683502197,0.020862579345703125,4,exact_support_count_candidate_available,261,230,231,0,all,rare_target,0,4.234468460083008,3.173309326171875,4.407156467437744,4.2224040031433105,4.185000419616699,-0.17268800735473633,0.012064456939697266,0.049468040466308594,0.21009159088134766,4.185000419616699,1.0116910934448242,,,-0.08637171983718872
baseline,0.0,fixed_support_frequency_matched_control,"0,10",fixed_best_support_swap,"0,6","0,10",8,4,-4,4.0224080085754395,4.102027416229248,0.0796194076538086,8,exact_support_count_candidate_available,261,2,4,0,all,all,4,4.163630962371826,2.9124011993408203,4.227919101715088,4.278792858123779,4.102027416229248,-0.06428813934326172,-0.11516189575195312,0.061603546142578125,0.24105358123779297,4.102027416229248,1.1896262168884277,0.2598215639591217,5.23923921585083,-0.33541983366012573
baseline,0.0,fixed_support_frequency_matched_control,"0,10",fixed_best_support_swap,"0,6","0,10",8,4,-4,4.0224080085754395,4.102027416229248,0.0796194076538086,8,exact_support_count_candidate_available,261,2,4,0,even,all,4,4.12342643737793,2.854438543319702,4.172455787658691,4.288423538208008,4.092624187469482,-0.04902935028076172,-0.16499710083007812,0.030802249908447266,0.2448287010192871,4.092624187469482,1.2381856441497803,,,-0.33541983366012573
baseline,0.0,fixed_support_frequency_matched_control,"0,10",fixed_best_support_swap,"0,6","0,10",8,4,-4,4.0224080085754395,4.102027416229248,0.0796194076538086,8,exact_support_count_candidate_available,261,2,4,0,odd,all,4,4.205132484436035,2.972234010696411,4.285172462463379,4.2688517570495605,4.111735820770264,-0.08003997802734375,-0.06371927261352539,0.09339666366577148,0.23715591430664062,4.111735820770264,1.1395018100738525,,,-0.33541983366012573
baseline,0.0,fixed_support_frequency_matched_control,"0,10",fixed_best_support_swap,"0,6","0,10",8,4,-4,4.0224080085754395,4.102027416229248,0.0796194076538086,8,exact_support_count_candidate_available,261,2,4,0,all,common_target,4,4.114662170410156,2.732042074203491,4.168721675872803,4.234254837036133,4.052445888519287,-0.054059505462646484,-0.11959266662597656,0.06221628189086914,0.2358684539794922,4.052445888519287,1.320403814315796,,,-0.33541983366012573
baseline,0.0,fixed_support_frequency_matched_control,"0,10",fixed_best_support_swap,"0,6","0,10",8,4,-4,4.0224080085754395,4.102027416229248,0.0796194076538086,8,exact_support_count_candidate_available,261,2,4,0,all,rare_target,4,4.234468460083008,3.173309326171875,4.3135552406311035,4.343222141265869,4.173752307891846,-0.0790867805480957,-0.10875368118286133,0.06071615219116211,0.24855661392211914,4.173752307891846,1.0004429817199707,,,-0.33541983366012573
baseline,0.0,fixed_support_frequency_matched_control,"4,6",fixed_best_support_swap,"6,10","4,6",0,0,0,4.023649215698242,4.0532989501953125,0.029649734497070312,5,exact_support_count_candidate_available,261,230,231,0,all,all,0,4.163630962371826,2.9124011993408203,4.302737712860107,4.148983001708984,4.0532989501953125,-0.13910675048828125,0.014647960662841797,0.11033201217651367,0.23479080200195312,4.0532989501953125,1.1408977508544922,0.25297683477401733,5.280372619628906,-0.19017726182937622
baseline,0.0,fixed_support_frequency_matched_control,"4,6",fixed_best_support_swap,"6,10","4,6",0,0,0,4.023649215698242,4.0532989501953125,0.029649734497070312,5,exact_support_count_candidate_available,261,230,231,0,even,all,0,4.12342643737793,2.854438543319702,4.267027378082275,4.0991716384887695,3.991938352584839,-0.1436009407043457,0.024254798889160156,0.13148808479309082,0.25083422660827637,3.991938352584839,1.1374998092651367,,,-0.19017726182937622
baseline,0.0,fixed_support_frequency_matched_control,"4,6",fixed_best_support_swap,"6,10","4,6",0,0,0,4.023649215698242,4.0532989501953125,0.029649734497070312,5,exact_support_count_candidate_available,261,230,231,0,odd,all,0,4.205132484436035,2.972234010696411,4.339599609375,4.20040225982666,4.116640090942383,-0.13446712493896484,0.004730224609375,0.08849239349365234,0.2182292938232422,4.116640090942383,1.1444060802459717,,,-0.19017726182937622
baseline,0.0,fixed_support_frequency_matched_control,"4,6",fixed_best_support_swap,"6,10","4,6",0,0,0,4.023649215698242,4.0532989501953125,0.029649734497070312,5,exact_support_count_candidate_available,261,230,231,0,all,common_target,0,4.114662170410156,2.732042074203491,4.347083568572998,3.9705147743225098,3.9554624557495117,-0.2324213981628418,0.14414739608764648,0.15919971466064453,0.24747371673583984,3.9554624557495117,1.2234203815460205,,,-0.19017726182937622
baseline,0.0,fixed_support_frequency_matched_control,"4,6",fixed_best_support_swap,"6,10","4,6",0,0,0,4.023649215698242,4.0532989501953125,0.029649734497070312,5,exact_support_count_candidate_available,261,230,231,0,all,rare_target,0,4.234468460083008,3.173309326171875,4.238586902618408,4.407156467437744,4.194829940795898,-0.004118442535400391,-0.17268800735473633,0.039638519287109375,0.2164449691772461,4.194829940795898,1.0215206146240234,,,-0.19017726182937622
baseline,0.0,fixed_support_frequency_matched_control,"2,8",fixed_dominant_router_support,"2,9","2,8",18,4,-14,4.074950695037842,4.131849765777588,0.056899070739746094,10,loose_support_count_fallback,261,0,0,9,all,all,4,4.163630962371826,2.9124011993408203,4.201282978057861,4.207201957702637,4.131849765777588,-0.037652015686035156,-0.04357099533081055,0.03178119659423828,0.11300420761108398,4.131849765777588,1.2194485664367676,0.2730635702610016,5.502419948577881,-0.12400373816490173
baseline,0.0,fixed_support_frequency_matched_control,"2,8",fixed_dominant_router_support,"2,9","2,8",18,4,-14,4.074950695037842,4.131849765777588,0.056899070739746094,10,loose_support_count_fallback,261,0,0,9,even,all,4,4.12342643737793,2.854438543319702,4.174108982086182,4.149207592010498,4.072728157043457,-0.05068254470825195,-0.02578115463256836,0.050698280334472656,0.12716197967529297,4.072728157043457,1.2182896137237549,,,-0.12400373816490173
baseline,0.0,fixed_support_frequency_matched_control,"2,8",fixed_dominant_router_support,"2,9","2,8",18,4,-14,4.074950695037842,4.131849765777588,0.056899070739746094,10,loose_support_count_fallback,261,0,0,9,odd,all,4,4.205132484436035,2.972234010696411,4.229333400726318,4.2670674324035645,4.192878246307373,-0.024200916290283203,-0.0619349479675293,0.01225423812866211,0.09839010238647461,4.192878246307373,1.220644235610962,,,-0.12400373816490173
baseline,0.0,fixed_support_frequency_matched_control,"2,8",fixed_dominant_router_support,"2,9","2,8",18,4,-14,4.074950695037842,4.131849765777588,0.056899070739746094,10,loose_support_count_fallback,261,0,0,9,all,common_target,4,4.114662170410156,2.732042074203491,4.10820198059082,4.075367450714111,4.030066967010498,0.0064601898193359375,0.03929471969604492,0.0845952033996582,0.038840293884277344,4.030066967010498,1.2980248928070068,,,-0.12400373816490173
baseline,0.0,fixed_support_frequency_matched_control,"2,8",fixed_dominant_router_support,"2,9","2,8",18,4,-14,4.074950695037842,4.131849765777588,0.056899070739746094,10,loose_support_count_fallback,261,0,0,9,all,rare_target,4,4.234468460083008,3.173309326171875,4.335933685302734,4.397912979125977,4.279088973999023,-0.10146522521972656,-0.16344451904296875,-0.044620513916015625,0.2202892303466797,4.279088973999023,1.1057796478271484,,,-0.12400373816490173
baseline,0.0,fixed_support_frequency_matched_control,"0,22",fixed_dominant_router_support,"2,10","0,22",16,4,-12,4.140637397766113,4.141970634460449,0.0013332366943359375,7,loose_support_count_fallback,261,0,0,7,all,all,4,4.163630962371826,2.9124011993408203,4.227919101715088,4.2311110496521,4.141970634460449,-0.06428813934326172,-0.06748008728027344,0.021660327911376953,0.1534285545349121,4.141970634460449,1.229569435119629,0.2657816708087921,5.300543785095215,0.02219635806977749
baseline,0.0,fixed_support_frequency_matched_control,"0,22",fixed_dominant_router_support,"2,10","0,22",16,4,-12,4.140637397766113,4.141970634460449,0.0013332366943359375,7,loose_support_count_fallback,261,0,0,7,even,all,4,4.12342643737793,2.854438543319702,4.172455787658691,4.172243595123291,4.091022491455078,-0.04902935028076172,-0.04881715774536133,0.03240394592285156,0.1302504539489746,4.091022491455078,1.236583948135376,,,0.02219635806977749
baseline,0.0,fixed_support_frequency_matched_control,"0,22",fixed_dominant_router_support,"2,10","0,22",16,4,-12,4.140637397766113,4.141970634460449,0.0013332366943359375,7,loose_support_count_fallback,261,0,0,7,odd,all,4,4.205132484436035,2.972234010696411,4.285172462463379,4.291877269744873,4.1945624351501465,-0.08003997802734375,-0.08674478530883789,0.010570049285888672,0.1773548126220703,4.1945624351501465,1.2223284244537354,,,0.02219635806977749
baseline,0.0,fixed_support_frequency_matched_control,"0,22",fixed_dominant_router_support,"2,10","0,22",16,4,-12,4.140637397766113,4.141970634460449,0.0013332366943359375,7,loose_support_count_fallback,261,0,0,7,all,common_target,4,4.114662170410156,2.732042074203491,4.168721675872803,4.102924823760986,4.027280807495117,-0.054059505462646484,0.011737346649169922,0.08738136291503906,0.12970352172851562,4.027280807495117,1.295238733291626,,,0.02219635806977749
baseline,0.0,fixed_support_frequency_matched_control,"0,22",fixed_dominant_router_support,"2,10","0,22",16,4,-12,4.140637397766113,4.141970634460449,0.0013332366943359375,7,loose_support_count_fallback,261,0,0,7,all,rare_target,4,4.234468460083008,3.173309326171875,4.3135552406311035,4.4165449142456055,4.307880878448486,-0.0790867805480957,-0.18207645416259766,-0.07341241836547852,0.18775081634521484,4.307880878448486,1.1345715522766113,,,0.02219635806977749
baseline,0.0,fixed_support_frequency_matched_control,"1,2",fixed_dominant_router_support,"2,6","1,2",16,4,-12,3.984490394592285,4.138606071472168,0.1541156768798828,11,loose_support_count_fallback,261,0,0,7,all,all,4,4.163630962371826,2.9124011993408203,4.27526330947876,4.201282978057861,4.138606071472168,-0.1116323471069336,-0.037652015686035156,0.025024890899658203,0.17430925369262695,4.138606071472168,1.2262048721313477,0.279227614402771,5.538003444671631,0.09098824113607407
baseline,0.0,fixed_support_frequency_matched_control,"1,2",fixed_dominant_router_support,"2,6","1,2",16,4,-12,3.984490394592285,4.138606071472168,0.1541156768798828,11,loose_support_count_fallback,261,0,0,7,even,all,4,4.12342643737793,2.854438543319702,4.2312912940979,4.174108982086182,4.108721733093262,-0.1078648567199707,-0.05068254470825195,0.014704704284667969,0.17325210571289062,4.108721733093262,1.2542831897735596,,,0.09098824113607407
baseline,0.0,fixed_support_frequency_matched_control,"1,2",fixed_dominant_router_support,"2,6","1,2",16,4,-12,3.984490394592285,4.138606071472168,0.1541156768798828,11,loose_support_count_fallback,261,0,0,7,odd,all,4,4.205132484436035,2.972234010696411,4.320652961730957,4.229333400726318,4.169453144073486,-0.11552047729492188,-0.024200916290283203,0.03567934036254883,0.1754007339477539,4.169453144073486,1.1972191333770752,,,0.09098824113607407
baseline,0.0,fixed_support_frequency_matched_control,"1,2",fixed_dominant_router_support,"2,6","1,2",16,4,-12,3.984490394592285,4.138606071472168,0.1541156768798828,11,loose_support_count_fallback,261,0,0,7,all,common_target,4,4.114662170410156,2.732042074203491,4.197403907775879,4.10820198059082,4.0509934425354,-0.08274173736572266,0.0064601898193359375,0.06366872787475586,0.13995027542114258,4.0509934425354,1.3189513683319092,,,0.09098824113607407
baseline,0.0,fixed_support_frequency_matched_control,"1,2",fixed_dominant_router_support,"2,6","1,2",16,4,-12,3.984490394592285,4.138606071472168,0.1541156768798828,11,loose_support_count_fallback,261,0,0,7,all,rare_target,4,4.234468460083008,3.173309326171875,4.387894630432129,4.335933685302734,4.265345096588135,-0.1534261703491211,-0.10146522521972656,-0.030876636505126953,0.2240147590637207,4.265345096588135,1.0920357704162598,,,0.09098824113607407
baseline,0.0,fixed_support_frequency_matched_control,"10,22",fixed_dominant_router_support,"6,15","10,22",13,4,-9,4.060120582580566,4.142189979553223,0.08206939697265625,13,loose_support_count_fallback,261,0,0,4,all,all,4,4.163630962371826,2.9124011993408203,4.278792858123779,4.2311110496521,4.142189979553223,-0.11516189575195312,-0.06748008728027344,0.021440982818603516,0.20408296585083008,4.142189979553223,1.2297887802124023,0.26044437289237976,5.141409873962402,-0.061521805822849274
baseline,0.0,fixed_support_frequency_matched_control,"10,22",fixed_dominant_router_support,"6,15","10,22",13,4,-9,4.060120582580566,4.142189979553223,0.08206939697265625,13,loose_support_count_fallback,261,0,0,4,even,all,4,4.12342643737793,2.854438543319702,4.288423538208008,4.172243595123291,4.1344895362854,-0.16499710083007812,-0.04881715774536133,-0.011063098907470703,0.20275115966796875,4.1344895362854,1.2800509929656982,,,-0.061521805822849274
baseline,0.0,fixed_support_frequency_matched_control,"10,22",fixed_dominant_router_support,"6,15","10,22",13,4,-9,4.060120582580566,4.142189979553223,0.08206939697265625,13,loose_support_count_fallback,261,0,0,4,odd,all,4,4.205132484436035,2.972234010696411,4.2688517570495605,4.291877269744873,4.150139331817627,-0.06371927261352539,-0.08674478530883789,0.0549931526184082,0.20545721054077148,4.150139331817627,1.1779053211212158,,,-0.061521805822849274
baseline,0.0,fixed_support_frequency_matched_control,"10,22",fixed_dominant_router_support,"6,15","10,22",13,4,-9,4.060120582580566,4.142189979553223,0.08206939697265625,13,loose_support_count_fallback,261,0,0,4,all,common_target,4,4.114662170410156,2.732042074203491,4.234254837036133,4.102924823760986,4.021402359008789,-0.11959266662597656,0.011737346649169922,0.09325981140136719,0.20111513137817383,4.021402359008789,1.2893602848052979,,,-0.061521805822849274
baseline,0.0,fixed_support_frequency_matched_control,"10,22",fixed_dominant_router_support,"6,15","10,22",13,4,-9,4.060120582580566,4.142189979553223,0.08206939697265625,13,loose_support_count_fallback,261,0,0,4,all,rare_target,4,4.234468460083008,3.173309326171875,4.343222141265869,4.4165449142456055,4.316921710968018,-0.10875368118286133,-0.18207645416259766,-0.08245325088500977,0.20837688446044922,4.316921710968018,1.1436123847961426,,,-0.061521805822849274
baseline,0.0,fixed_support_frequency_matched_control,"9,12",fixed_dominant_router_support,"2,15","9,12",12,4,-8,4.127525806427002,4.1443657875061035,0.016839981079101562,12,loose_support_count_fallback,261,0,0,3,all,all,4,4.163630962371826,2.9124011993408203,4.239740371704102,4.272143840789795,4.1443657875061035,-0.07610940933227539,-0.10851287841796875,0.019265174865722656,0.2038874626159668,4.1443657875061035,1.2319645881652832,0.26799747347831726,5.319621562957764,-0.006574999541044235
baseline,0.0,fixed_support_frequency_matched_control,"9,12",fixed_dominant_router_support,"2,15","9,12",12,4,-8,4.127525806427002,4.1443657875061035,0.016839981079101562,12,loose_support_count_fallback,261,0,0,3,even,all,4,4.12342643737793,2.854438543319702,4.224936008453369,4.218794345855713,4.125092506408691,-0.10150957107543945,-0.0953679084777832,-0.0016660690307617188,0.19521141052246094,4.125092506408691,1.2706539630889893,,,-0.006574999541044235
baseline,0.0,fixed_support_frequency_matched_control,"9,12",fixed_dominant_router_support,"2,15","9,12",12,4,-8,4.127525806427002,4.1443657875061035,0.016839981079101562,12,loose_support_count_fallback,261,0,0,3,odd,all,4,4.205132484436035,2.972234010696411,4.255021572113037,4.327215194702148,4.164259910583496,-0.04988908767700195,-0.12208271026611328,0.04087257385253906,0.2128443717956543,4.164259910583496,1.192025899887085,,,-0.006574999541044235
baseline,0.0,fixed_support_frequency_matched_control,"9,12",fixed_dominant_router_support,"2,15","9,12",12,4,-8,4.127525806427002,4.1443657875061035,0.016839981079101562,12,loose_support_count_fallback,261,0,0,3,all,common_target,4,4.114662170410156,2.732042074203491,4.093319416046143,4.204853057861328,3.995021343231201,0.021342754364013672,-0.09019088745117188,0.11964082717895508,0.18848896026611328,3.995021343231201,1.26297926902771,,,-0.006574999541044235
baseline,0.0,fixed_support_frequency_matched_control,"9,12",fixed_dominant_router_support,"2,15","9,12",12,4,-8,4.127525806427002,4.1443657875061035,0.016839981079101562,12,loose_support_count_fallback,261,0,0,3,all,rare_target,4,4.234468460083008,3.173309326171875,4.451552391052246,4.369488716125488,4.360406875610352,-0.21708393096923828,-0.13502025604248047,-0.12593841552734375,0.226165771484375,4.360406875610352,1.1870975494384766,,,-0.006574999541044235
baseline,0.0,fixed_support_frequency_matched_control,"2,3",fixed_dominant_router_support,"2,22","2,3",12,4,-8,4.104715824127197,4.161466121673584,0.05675029754638672,16,loose_support_count_fallback,261,0,0,3,all,all,4,4.163630962371826,2.9124011993408203,4.201282978057861,4.269539833068848,4.161466121673584,-0.037652015686035156,-0.10590887069702148,0.0021648406982421875,0.14572572708129883,4.161466121673584,1.2490649223327637,0.27471011877059937,5.576902389526367,-0.12630364298820496
baseline,0.0,fixed_support_frequency_matched_control,"2,3",fixed_dominant_router_support,"2,22","2,3",12,4,-8,4.104715824127197,4.161466121673584,0.05675029754638672,16,loose_support_count_fallback,261,0,0,3,even,all,4,4.12342643737793,2.854438543319702,4.174108982086182,4.240237236022949,4.135092258453369,-0.05068254470825195,-0.11681079864501953,-0.011665821075439453,0.15582752227783203,4.135092258453369,1.280653715133667,,,-0.12630364298820496
baseline,0.0,fixed_support_frequency_matched_control,"2,3",fixed_dominant_router_support,"2,22","2,3",12,4,-8,4.104715824127197,4.161466121673584,0.05675029754638672,16,loose_support_count_fallback,261,0,0,3,odd,all,4,4.205132484436035,2.972234010696411,4.229333400726318,4.299788951873779,4.188689231872559,-0.024200916290283203,-0.09465646743774414,0.016443252563476562,0.1353006362915039,4.188689231872559,1.2164552211761475,,,-0.12630364298820496
baseline,0.0,fixed_support_frequency_matched_control,"2,3",fixed_dominant_router_support,"2,22","2,3",12,4,-8,4.104715824127197,4.161466121673584,0.05675029754638672,16,loose_support_count_fallback,261,0,0,3,all,common_target,4,4.114662170410156,2.732042074203491,4.10820198059082,4.194058418273926,4.001142501831055,0.0064601898193359375,-0.07939624786376953,0.11351966857910156,0.18645572662353516,4.001142501831055,1.2691004276275635,,,-0.12630364298820496
baseline,0.0,fixed_support_frequency_matched_control,"2,3",fixed_dominant_router_support,"2,22","2,3",12,4,-8,4.104715824127197,4.161466121673584,0.05675029754638672,16,loose_support_count_fallback,261,0,0,3,all,rare_target,4,4.234468460083008,3.173309326171875,4.335933685302734,4.378733158111572,4.393389701843262,-0.10146522521972656,-0.14426469802856445,-0.1589212417602539,0.08680868148803711,4.393389701843262,1.2200803756713867,,,-0.12630364298820496
baseline,0.0,fixed_support_frequency_matched_control,"19,20",fixed_dominant_router_support,"2,5","19,20",12,4,-8,4.11104679107666,4.165676116943359,0.05462932586669922,17,loose_support_count_fallback,261,0,0,3,all,all,4,4.163630962371826,2.9124011993408203,4.25037956237793,4.251049041748047,4.165676116943359,-0.08674860000610352,-0.0874180793762207,-0.002045154571533203,0.17212152481079102,4.165676116943359,1.253274917602539,0.2688610851764679,5.609249114990234,0.02871820516884327
baseline,0.0,fixed_support_frequency_matched_control,"19,20",fixed_dominant_router_support,"2,5","19,20",12,4,-8,4.11104679107666,4.165676116943359,0.05462932586669922,17,loose_support_count_fallback,261,0,0,3,even,all,4,4.12342643737793,2.854438543319702,4.247742176055908,4.239234924316406,4.173311710357666,-0.12431573867797852,-0.11580848693847656,-0.04988527297973633,0.19023895263671875,4.173311710357666,1.3188731670379639,,,0.02871820516884327
baseline,0.0,fixed_support_frequency_matched_control,"19,20",fixed_dominant_router_support,"2,5","19,20",12,4,-8,4.11104679107666,4.165676116943359,0.05462932586669922,17,loose_support_count_fallback,261,0,0,3,odd,all,4,4.205132484436035,2.972234010696411,4.253101825714111,4.26324462890625,4.157793045043945,-0.04796934127807617,-0.058112144470214844,0.047339439392089844,0.15342092514038086,4.157793045043945,1.1855590343475342,,,0.02871820516884327
baseline,0.0,fixed_support_frequency_matched_control,"19,20",fixed_dominant_router_support,"2,5","19,20",12,4,-8,4.11104679107666,4.165676116943359,0.05462932586669922,17,loose_support_count_fallback,261,0,0,3,all,common_target,4,4.114662170410156,2.732042074203491,4.137070655822754,4.213774681091309,4.0770792961120605,-0.022408485412597656,-0.09911251068115234,0.0375828742980957,0.1591038703918457,4.0770792961120605,1.3450372219085693,,,0.02871820516884327
