step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
20,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.10435581,4.16363096,71.22276306,0.00000000,0.00000000,,,,,,cpu,,ok
21,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.10203457,4.16363096,74.41329956,0.00000000,0.00000000,,,,,,cpu,,ok
22,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.09977627,4.16363096,77.55870056,0.00000000,0.00000000,,,,,,cpu,,ok
23,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.09757948,4.16363096,80.65959167,0.00000000,0.00000000,,,,,,cpu,,ok
24,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.09544468,4.16363096,83.71651459,0.00000000,0.00000000,,,,,,cpu,,ok
25,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.09337091,4.16363096,86.72999573,0.00000000,0.00000000,,,,,,cpu,,ok
26,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.09135771,4.16363096,89.70029449,0.00000000,0.00000000,,,,,,cpu,,ok
27,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08940506,4.16363096,92.62750244,0.00000000,0.00000000,,,,,,cpu,,ok
28,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08751202,4.16363096,95.51142883,0.00000000,0.00000000,,,,,,cpu,,ok
29,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08567762,4.16363096,98.35153961,0.00000000,0.00000000,,,,,,cpu,,ok
30,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08390284,4.16363096,101.14707947,0.00000000,0.00000000,,,,,,cpu,,ok
31,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08218622,4.16363096,103.89706421,0.00000000,0.00000000,,,,,,cpu,,ok
