batch_index,position_index,token_index,target_token,matched_context_stratum_count,position_bins,token_classes,residual_norm_bins,residual_gain_bins,support_count_bins,topk2_row_count,topk1_row_count,topk2_router_loss_mean,topk1_router_loss_mean,topk2_pair_gain_mean,topk1_singleton_gain_mean,topk2_incremental_pair_gain_minus_topk1_singleton,topk2_fixed_delta_minus_topk1,topk2_logit_mse_minus_topk1,topk2_residual_stream_l2_delta_minus_topk1,topk2_pair_synergy_mean
0,5,5,1,2,odd,common_target,low,"high,mid",low,3,3,3.9720864295959473,2.9513368606567383,-0.032404541969299316,0.07081151008605957,-0.10321605205535889,-0.9175335168838501,0.0002050548791885376,-0.5788151025772095,0.08179771900177002
0,51,51,42,3,odd,rare_target,"low,mid","high,mid","high,low",3,3,2.7213876247406006,1.6086713075637817,0.1351757844289144,-0.08746719360351562,0.22264297803243002,-1.3353592952092488,-0.023504565159479778,-2.135272820790609,-0.011315027872721354
0,53,53,0,1,odd,common_target,low,mid,mid,1,1,2.3582992553710938,2.5241751670837402,-0.01032400131225586,-0.15984106063842773,0.14951705932617188,0.01635885238647461,-0.05128797888755798,-0.990501880645752,0.43776702880859375
0,54,54,52,2,even,common_target,"low,mid",low,low,3,2,2.159008026123047,3.272674560546875,-0.3683263063430786,-0.7894721031188965,0.42114579677581787,0.6925207376480103,-0.11433675140142441,-0.7196090221405029,0.14458680152893066
0,55,55,40,2,odd,rare_target,low,low,"low,mid",3,3,2.7135863304138184,3.625333786010742,-0.24258065223693848,-0.5881775617599487,0.34559690952301025,0.5661505460739136,-0.15846144407987595,-0.972528338432312,0.26538193225860596
0,56,56,24,1,even,common_target,mid,low,low,1,1,3.73030686378479,2.4209868907928467,-0.15226459503173828,-0.4733271598815918,0.3210625648498535,-1.6303825378417969,-0.15864405035972595,-0.9683060646057129,-0.1195673942565918
0,57,57,5,2,odd,common_target,low,"high,low",low,3,4,3.3183324337005615,2.6413137912750244,-0.09618639945983887,-0.15546981493632,0.05928341547648114,-0.7363020579020183,-0.06441417833169302,-0.7052555878957114,0.29082274436950684
0,58,58,22,1,even,common_target,low,low,low,1,2,2.429492712020874,2.71885347366333,-0.6124119758605957,-0.4689633846282959,-0.1434485912322998,0.43280935287475586,0.058685302734375,-0.5214645862579346,0.2872295379638672
0,59,59,20,3,odd,common_target,low,"high,low","low,mid",4,4,2.4691355228424072,2.052523136138916,-0.12763738632202148,-0.18836712837219238,0.0607297420501709,-0.4773421287536621,-0.11031792312860489,-1.2936481634775798,0.48786338170369464
0,6,6,13,2,even,common_target,"low,mid","high,low","high,low",2,2,3.1433746814727783,3.228414535522461,-0.15889334678649902,0.3274805545806885,-0.4863739013671875,0.5714137554168701,0.11479984223842621,2.5068368911743164,0.13639450073242188
0,61,61,9,1,odd,common_target,low,mid,low,1,2,3.1815521717071533,3.2308011054992676,-0.14296722412109375,-0.059249162673950195,-0.08371806144714355,0.1329669952392578,-0.06665578484535217,-1.0760657787322998,0.3051939010620117
0,7,7,29,1,odd,rare_target,low,mid,low,3,1,3.904409885406494,3.7333059310913086,-0.13202699025472006,-0.2568931579589844,0.12486616770426431,-0.29597012201944994,-0.09432633221149445,-0.6177117029825849,0.10330692927042644
0,8,8,48,3,even,rare_target,low,"high,mid","low,mid",4,4,3.7517099380493164,3.553415298461914,-0.06751147905985515,-0.009345372517903646,-0.0581661065419515,-0.14012853304545084,0.03841308752695719,-0.5778749783833822,0.1506491502126058
0,9,9,0,1,odd,common_target,low,mid,low,1,3,2.7255666255950928,3.1962039470672607,-0.023201942443847656,-0.13955148061116537,0.11634953816731772,0.35428778330485033,-0.07839249571164447,-1.144338607788086,0.15878725051879883
1,0,63,49,1,even,rare_target,low,low,low,2,1,2.502829074859619,4.2255778312683105,-0.16464853286743164,-0.3964509963989258,0.23180246353149414,1.4909462928771973,0.029561951756477356,0.08648824691772461,0.21440958976745605
1,1,64,8,3,odd,common_target,low,"low,mid","low,mid",4,4,3.0164928436279297,2.951019287109375,-0.23969761530558267,-0.32323487599690753,0.08353726069132487,-0.14901081720987955,-0.013754079739252726,-0.70408829053243,0.4151031970977783
1,10,73,40,2,even,rare_target,low,low,"low,mid",3,3,2.70200252532959,2.091407299041748,-0.24274849891662598,-0.5876067876815796,0.3448582887649536,-0.9554535150527954,-0.15890620276331902,-1.3034083843231201,0.2652745246887207
1,12,75,5,2,even,common_target,low,"high,low",low,4,4,3.318523645401001,2.6409716606140137,-0.0908578634262085,-0.15500839551289874,0.06415053208669025,-0.7417025168736775,-0.063103586435318,-0.6866455475489297,0.3558899164199829
1,13,76,22,2,odd,common_target,"low,mid","high,low",low,3,3,2.4340436458587646,2.725942611694336,0.39199650287628174,-0.15641427040100098,0.5484107732772827,-0.2565118074417114,-0.10286064445972443,-3.349526047706604,0.21771681308746338
1,14,77,20,4,even,common_target,"high,low","high,low","low,mid",5,4,2.4568917751312256,2.0421502590179443,0.1496092677116394,-0.07688546180725098,0.22649472951889038,-0.6412362456321716,-0.17427808046340942,-2.6323442459106445,0.5811639726161957
1,16,79,9,1,even,common_target,low,mid,low,1,2,3.1887974739074707,3.2370080947875977,-0.1442718505859375,-0.059639930725097656,-0.08463191986083984,0.1328425407409668,-0.06731703877449036,-1.0737011432647705,0.3014035224914551
1,18,81,46,1,even,rare_target,low,low,low,3,2,3.7026119232177734,3.076648235321045,-0.3748210271199544,-0.3732762336730957,-0.0015447934468587055,-0.6244188944498698,-0.12372746566931409,-1.029200792312622,0.13090991973876953
1,19,82,44,3,odd,rare_target,low,mid,"high,low,mid",3,6,3.8308629989624023,3.3939385414123535,-0.05140463511149088,-0.1948396364847819,0.14343500137329102,-0.5803594589233398,-0.04122357567151388,-0.7263091670142279,0.2591940561930339
1,2,65,47,2,even,rare_target,low,mid,"low,mid",5,3,3.768089771270752,4.366693019866943,-0.10772736867268881,-0.023746252059936523,-0.08398111661275229,0.6825843652089437,-0.0030063961942990713,-0.7578253348668418,0.2192822297414144
1,20,83,0,2,even,common_target,"low,mid","high,mid",low,2,3,1.6029456853866577,3.2939090728759766,-0.05279946327209473,-0.10468822717666626,0.05188876390457153,1.6390746235847473,-0.0779571384191513,-0.8001128435134888,0.17804384231567383
1,21,84,52,1,odd,common_target,low,low,low,1,2,2.161076545715332,3.6788430213928223,-0.3009066581726074,-0.788609504699707,0.4877028465270996,1.0300636291503906,-0.18091189861297607,-0.7215614318847656,0.13422536849975586
1,22,85,43,2,even,rare_target,low,high,"high,low",2,4,2.546048402786255,2.9618701934814453,0.17130327224731445,0.22728816668192545,-0.05598489443461099,0.4718066851298014,-0.07510961592197418,0.08634599049886083,0.02652454376220703
1,23,86,30,1,odd,rare_target,low,high,high,1,1,3.14939284324646,2.3922042846679688,0.2870035171508789,0.0124969482421875,0.2745065689086914,-1.0316951274871826,-0.022966593503952026,-0.8054385185241699,0.36431121826171875
1,24,87,34,1,even,rare_target,low,low,low,3,1,2.5606842041015625,1.7030303478240967,-0.4832162857055664,-0.5325016975402832,0.0492854118347168,-0.9069392681121826,-0.019612918297449766,-0.5370987256367998,0.024312178293863933
1,25,88,53,3,odd,rare_target,low,"high,mid","low,mid",3,4,2.5745668411254883,2.9100584983825684,0.01471551259358724,-0.013959407806396484,0.028674920399983723,0.3068167368570964,-0.019637825588385265,-0.5778944492340088,0.35928694407145184
1,26,89,2,2,even,common_target,low,"high,low",low,3,4,2.3207409381866455,2.8942463397979736,-0.07271111011505127,-0.14999151229858398,0.07728040218353271,0.4962249994277954,-0.008137193818887084,-0.3585726420084634,0.22132623195648193
1,27,90,1,2,odd,common_target,low,"high,mid",low,3,3,3.9531354904174805,2.932796001434326,-0.0353313684463501,0.07088589668273926,-0.10621726512908936,-0.9141222238540649,0.012289576232433319,-0.46327149868011475,0.07918369770050049
1,28,91,13,2,even,common_target,"low,mid","high,low","high,low",2,2,3.1550652980804443,3.238877296447754,-0.15967750549316406,0.3284280300140381,-0.48810553550720215,0.5719175338745117,0.11486214399337769,2.5075180530548096,0.1365652084350586
1,29,92,29,1,odd,rare_target,low,mid,low,4,1,3.8865485191345215,3.715994119644165,-0.11638975143432617,-0.2497110366821289,0.13332128524780273,-0.3038756847381592,-0.09505315124988556,-0.6177659034729004,0.017338991165161133
1,3,66,12,2,odd,common_target,low,mid,"low,mid",5,4,3.3632969856262207,3.5219998359680176,-0.15321528911590576,-0.19026637077331543,0.03705108165740967,0.12165176868438721,-0.012962713837623596,-0.41631150245666504,0.2271195650100708
1,30,93,48,3,even,rare_target,low,"high,mid","low,mid",4,4,3.7705554962158203,3.5695338249206543,-0.06800492604573567,-0.009818156560262045,-0.05818676948547363,-0.14283490180969238,0.03273135423660278,-0.632239580154419,0.15031719207763672
1,31,94,0,2,odd,common_target,"low,mid",mid,low,4,3,2.7315917015075684,3.2021877765655518,-0.03344813982645671,-0.1327190399169922,0.09927090009053548,0.371325174967448,-0.06990027676026025,-1.0211843252182007,0.11470206578572592
1,32,95,51,1,even,rare_target,low,low,low,1,1,3.5794575214385986,2.9511427879333496,-0.3047957420349121,-0.38643407821655273,0.08163833618164062,-0.7099530696868896,-0.10944148898124695,-0.962958812713623,-0.229034423828125
1,33,96,15,3,odd,common_target,"low,mid","low,mid",low,4,3,3.370958089828491,2.75286865234375,-0.1667931874593099,-0.2897743384043376,0.12298115094502766,-0.7410705884297689,-0.026962831616401672,-0.8068440755208334,0.07722250620524089
1,35,98,18,1,odd,common_target,low,low,low,2,2,2.832529067993164,3.179384231567383,-0.26982879638671875,-0.3652303218841553,0.09540152549743652,0.2514536380767822,0.059731945395469666,-0.5154941082000732,0.27071070671081543
1,36,99,39,2,even,rare_target,"low,mid",high,low,3,2,4.51650333404541,3.898074150085449,0.07414102554321289,0.6514267921447754,-0.5772857666015625,-0.04114341735839844,0.083064503967762,2.5195047855377197,0.1936500072479248
1,37,100,55,2,odd,rare_target,low,low,"low,mid",3,2,3.216541290283203,3.8852269649505615,-0.36853861808776855,-0.43941736221313477,0.07087874412536621,0.5978069305419922,-0.025209616869688034,-0.5150456428527832,0.23530495166778564
1,38,101,52,1,even,common_target,low,low,low,2,2,1.6121981143951416,2.0941014289855957,-0.3887176513671875,-0.7476747035980225,0.35895705223083496,0.12294626235961914,-0.08811715245246887,-0.7099869251251221,0.12448334693908691
1,39,102,21,2,odd,common_target,low,"high,mid",low,2,4,4.369226455688477,3.2617099285125732,0.06259298324584961,0.3862493634223938,-0.3236563801765442,-0.7838601469993591,0.02188562974333763,0.8598202466964722,0.3502655029296875
1,4,67,11,1,even,common_target,low,mid,low,2,1,1.6763054132461548,2.0794146060943604,-0.06172299385070801,-0.2788810729980469,0.21715807914733887,0.1859511137008667,-0.14293761551380157,-0.7125701904296875,0.11127424240112305
1,40,103,38,1,even,rare_target,low,high,low,1,1,3.2178444862365723,2.053807497024536,0.8093938827514648,0.4843587875366211,0.32503509521484375,-1.4890720844268799,-0.05720452964305878,-1.0164551734924316,-0.11116623878479004
1,42,105,19,1,even,rare_target,low,mid,high,1,1,3.061253070831299,3.6496493816375732,-0.11423707008361816,-0.022956132888793945,-0.09128093719482422,0.6796772480010986,0.10783497989177704,0.3956770896911621,0.04659152030944824
1,43,106,45,1,odd,common_target,mid,high,low,3,1,1.821553349494934,1.4319744110107422,0.22637605667114258,0.6505982875823975,-0.4242222309112549,0.03464329242706299,0.02349942922592163,0.08489735921223929,0.2446448008219401
