experiment_id,config_path,run_dir,residual_objective,dataset,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,17,residual_update,4.16363096,4.11169052,-0.05194044,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,18,residual_update,4.16363096,4.10918283,-0.05444813,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,19,residual_update,4.16363096,4.10673809,-0.05689287,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,20,residual_update,4.16363096,4.10435534,-0.05927562,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,21,residual_update,4.16363096,4.10203457,-0.06159639,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,22,residual_update,4.16363096,4.09977579,-0.06385517,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,23,residual_update,4.16363096,4.09757948,-0.06605148,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,24,residual_update,4.16363096,4.09544468,-0.06818628,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,25,residual_update,4.16363096,4.09337091,-0.07026005,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,26,residual_update,4.16363096,4.09135818,-0.07227278,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,27,residual_update,4.16363096,4.08940506,-0.07422590,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,28,residual_update,4.16363096,4.08751202,-0.07611894,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,29,residual_update,4.16363096,4.08567762,-0.07795334,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,30,residual_update,4.16363096,4.08390284,-0.07972812,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,31,residual_update,4.16363096,4.08218622,-0.08144474,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,32,residual_update,4.16363096,4.08052635,-0.08310461,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,33,residual_update,4.16363096,4.07892227,-0.08470869,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,34,residual_update,4.16363096,4.07737398,-0.08625698,,,,,,ok
