step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
33,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.46757078,3.70722270,192.91912842,0.00000000,0.00000000,,,,,,cpu,,ok
34,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.46274328,3.70722270,198.10581970,0.00000000,0.00000000,,,,,,cpu,,ok
35,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.45804977,3.70722270,203.22584534,0.00000000,0.00000000,,,,,,cpu,,ok
36,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.45348763,3.70722270,208.27804565,0.00000000,0.00000000,,,,,,cpu,,ok
37,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.44905519,3.70722270,213.26126099,0.00000000,0.00000000,,,,,,cpu,,ok
38,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.44475007,3.70722270,218.20974731,0.00000000,0.00000000,,,,,,cpu,,ok
39,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.44056869,3.70722270,223.12341309,0.00000000,0.00000000,,,,,,cpu,,ok
40,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.43650937,3.70722270,228.02284241,0.00000000,0.00000000,,,,,,cpu,,ok
41,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.43256807,3.70722270,232.87001038,0.00000000,0.00000000,,,,,,cpu,,ok
42,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.42874312,3.70722270,237.64199829,0.00000000,0.00000000,,,,,,cpu,,ok
43,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.42503119,3.70722270,242.33773804,0.00000000,0.00000000,,,,,,cpu,,ok
44,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.42142916,3.70722270,246.95642090,0.00000000,0.00000000,,,,,,cpu,,ok
45,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.41793394,3.70722270,251.49732971,0.00000000,0.00000000,,,,,,cpu,,ok
46,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.41454268,3.70722270,255.95999146,0.00000000,0.00000000,,,,,,cpu,,ok
47,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.41125274,3.70722270,260.34402466,0.00000000,0.00000000,,,,,,cpu,,ok
48,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.40806055,3.70722270,264.64923096,0.00000000,0.00000000,,,,,,cpu,,ok
49,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.40496325,3.70722270,268.87561035,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.40195799,3.70722270,273.02337646,0.00000000,0.00000000,,,,,,cpu,,ok
51,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.39904118,3.70722270,277.09280396,0.00000000,0.00000000,,,,,,cpu,,ok
52,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.39621115,3.70722270,281.08438110,0.00000000,0.00000000,,,,,,cpu,,ok
53,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.39346480,3.70722270,284.99880981,0.00000000,0.00000000,,,,,,cpu,,ok
54,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.39079881,3.70722270,288.83676147,0.00000000,0.00000000,,,,,,cpu,,ok
55,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.38821101,3.70722270,292.59927368,0.00000000,0.00000000,,,,,,cpu,,ok
56,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.38569903,3.70722270,296.35702515,0.00000000,0.00000000,,,,,,cpu,,ok
57,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.38326025,3.70722270,300.04489136,0.00000000,0.00000000,,,,,,cpu,,ok
58,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.38089156,3.70722270,303.66128540,0.00000000,0.00000000,,,,,,cpu,,ok
59,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.37859201,3.70722270,307.20736694,0.00000000,0.00000000,,,,,,cpu,,ok
60,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.37635875,3.70722270,310.68432617,0.00000000,0.00000000,,,,,,cpu,,ok
61,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.37418962,3.70722270,314.09344482,0.00000000,0.00000000,,,,,,cpu,,ok
62,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.37208319,3.70722270,317.43615723,0.00000000,0.00000000,,,,,,cpu,,ok
63,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.37003660,3.70722270,320.71371460,0.00000000,0.00000000,,,,,,cpu,,ok
64,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.36804843,3.70722270,323.92755127,0.00000000,0.00000000,,,,,,cpu,,ok
65,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.36611629,3.70722270,327.07916260,0.00000000,0.00000000,,,,,,cpu,,ok
66,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.36423969,3.70722270,330.16986084,0.00000000,0.00000000,,,,,,cpu,,ok
67,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.36241579,3.70722270,333.22302246,0.00000000,0.00000000,,,,,,cpu,,ok
68,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.36064386,3.70722270,336.28311157,0.00000000,0.00000000,,,,,,cpu,,ok
69,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.35892177,3.70722270,339.28616333,0.00000000,0.00000000,,,,,,cpu,,ok
70,1,char_xxlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.70722270,3.35724783,3.70722270,342.23358154,0.00000000,0.00000000,,,,,,cpu,,ok
70,1,char_xxlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.70722270,3.35724783,3.70722270,342.23358154,0.00000000,0.00000000,0.00000000,3.35724783,0.00000000,0.00000000,0.00000000,cpu,,ok
70,1,char_xxlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.70722270,3.35724783,3.70722270,342.23358154,0.00000000,0.00000000,0.25000000,3.35724044,0.00011230,0.00000000,0.00000000,cpu,,ok
70,1,char_xxlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.70722270,3.35724783,3.70722270,342.23358154,0.00000000,0.00000000,0.50000000,3.35723233,0.00022459,0.00000000,0.00000000,cpu,,ok
70,1,char_xxlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.70722270,3.35724783,3.70722270,342.23358154,0.00000000,0.00000000,1.00000000,3.35721779,0.00044942,0.00000000,0.00000000,cpu,,ok
