ce_deficit_vs_topk1,ce_loss,claim,deployable_gain_minus_ungated,deployable_offcontext_harm_suppression_fraction,finite_update_ce_abs_delta,finite_update_logit_mse,finite_update_residual_delta_l2,functional_churn_cleaner_strata_fraction,incremental_pair_gain_positive_strata_fraction,intervention_cleaner_strata_fraction,mean_transfer_ce_improvement,oracle_support_regret,oracle_support_regret_positive_fraction,role,selected_singleton_gain_mean,support_churn,variant
0.045946598052978516,2.912400960922241,predictive_default_candidate,,,0.3973325586005572,0.23669071559276747,5.156413700982248,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.9286322593688965,0.002528395038098097,0.0555555559694767,promoted_default,,0.86328125,promoted_contextual_topk2
,2.8664543628692627,local_retention_control_only,-0.0430041712427896,0.12859360459083627,0.10445518272795848,0.00916673988663195,1.2693865260680757,,,,0.9584337472915649,,,retention_churn_control,1.0019046117862065,0.005859375,rank_matched_contextual_topk1
,,negative_support_selection_control,,,0.4437421860675963,0.35416280732504907,,,,,0.6496479511260986,,,random_topk2_control,,,random_fixed_topk2
,,rank_matched_dense_control,,,0.0659256594048606,0.06350247136368933,,,,,0.4819493293762207,,,dense_active_rank_control,,,norm_matched_dense_active_rank
