step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
34,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.40020633,3.65675950,159.57797241,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.39548087,3.65675950,163.55560303,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.39090872,3.65675950,167.47009277,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.38648772,3.65675950,171.32043457,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.38221478,3.65675950,175.10571289,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.37808681,3.65675950,178.82498169,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.37409902,3.65675950,182.47738647,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.37024856,3.65675950,186.06219482,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.36653185,3.65675950,189.57862854,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.36294460,3.65675950,193.02603149,0.00000000,0.00000000,,,,,,cuda,,ok
44,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.35948205,3.65675950,196.40377808,0.00000000,0.00000000,,,,,,cuda,,ok
