step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
31,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.25037098,3.70722294,183.33630371,0.00000000,0.00000000,,,,,,cuda,,ok
32,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.24428821,3.70722294,188.54260254,0.00000000,0.00000000,,,,,,cuda,,ok
33,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.23835921,3.70722294,193.69049072,0.00000000,0.00000000,,,,,,cuda,,ok
34,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.23258162,3.70722294,198.86215210,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.22695398,3.70722294,203.97219849,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.22147512,3.70722294,209.04098511,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.21614242,3.70722294,214.12319946,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.21095347,3.70722294,219.17691040,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.20590663,3.70722294,224.22682190,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.20099926,3.70722294,229.21290588,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.19622970,3.70722294,234.13409424,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.19159436,3.70722294,238.98937988,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.18709087,3.70722294,243.77795410,0.00000000,0.00000000,,,,,,cuda,,ok
