experiment_id,config_path,run_dir,residual_objective,dataset,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,0,initial,4.23026133,4.23026133,0.00000000,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,1,residual_update,4.23026133,4.22666264,-0.00359869,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,2,residual_update,4.23026133,4.22314835,-0.00711298,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,3,residual_update,4.23026133,4.21972179,-0.01053954,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,4,residual_update,4.23026133,4.21638203,-0.01387930,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,5,residual_update,4.23026133,4.21313334,-0.01712799,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,6,residual_update,4.23026133,4.20997238,-0.02028895,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,7,residual_update,4.23026133,4.20690441,-0.02335692,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,8,residual_update,4.23026133,4.20392895,-0.02633238,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,9,residual_update,4.23026133,4.20104694,-0.02921439,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,10,residual_update,4.23026133,4.19825840,-0.03200293,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,11,residual_update,4.23026133,4.19556284,-0.03469849,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,12,residual_update,4.23026133,4.19295979,-0.03730154,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,13,residual_update,4.23026133,4.19044828,-0.03981305,,,,,,ok
token_larger_hep_temporal_clipped_objective_gate_seed2,configs/token_larger_hep_temporal_clipped_objective_gate_seed2.yaml,results/comparisons/colab_token_larger_focal_temporal_clipped_objective_gate_seed2/runs/token_larger_hep_temporal_clipped_objective_gate_seed2,supervised_ce,tiny_shakespeare_word,False,True,0.01,temporal_consistency_gradient,14,residual_update,4.23026133,4.18802834,-0.04223299,,,,,,ok
