step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
33,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.43582964,3.65864587,118.10578156,0.00000000,0.00000000,,,,,,cuda,,ok
34,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.43091202,3.65864587,121.27271271,0.00000000,0.00000000,,,,,,cuda,,ok
35,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.42610121,3.65864587,124.40174866,0.00000000,0.00000000,,,,,,cuda,,ok
36,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.42139649,3.65864587,127.49250793,0.00000000,0.00000000,,,,,,cuda,,ok
37,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.41679788,3.65864587,130.54458618,0.00000000,0.00000000,,,,,,cuda,,ok
38,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.41230249,3.65864587,133.55773926,0.00000000,0.00000000,,,,,,cuda,,ok
39,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.40790939,3.65864587,136.53169250,0.00000000,0.00000000,,,,,,cuda,,ok
40,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.40361857,3.65864587,139.46629333,0.00000000,0.00000000,,,,,,cuda,,ok
41,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.39942718,3.65864587,142.36135864,0.00000000,0.00000000,,,,,,cuda,,ok
42,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.39533448,3.65864587,145.21679688,0.00000000,0.00000000,,,,,,cuda,,ok
43,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.39133859,3.65864587,148.03254700,0.00000000,0.00000000,,,,,,cuda,,ok
44,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.38743854,3.65864587,150.80854797,0.00000000,0.00000000,,,,,,cuda,,ok
45,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.38363242,3.65864587,153.58663940,0.00000000,0.00000000,,,,,,cuda,,ok
46,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.37991786,3.65864587,156.32713318,0.00000000,0.00000000,,,,,,cuda,,ok
47,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.37629390,3.65864587,159.02603149,0.00000000,0.00000000,,,,,,cuda,,ok
48,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.37275934,3.65864587,161.68334961,0.00000000,0.00000000,,,,,,cuda,,ok
49,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.36931109,3.65864587,164.29911804,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.36594748,3.65864587,166.87342834,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,char_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.36594748,3.65864587,166.87342834,0.00000000,0.00000000,0.00000000,3.36594748,0.00000000,0.00000000,0.00000000,cuda,,ok
50,2,char_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.36594748,3.65864587,166.87342834,0.00000000,0.00000000,0.25000000,3.36594224,0.00008410,0.00000000,0.00000000,cuda,,ok
50,2,char_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.36594748,3.65864587,166.87342834,0.00000000,0.00000000,0.50000000,3.36593652,0.00016826,0.00000000,0.00000000,cuda,,ok
50,2,char_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.36594748,3.65864587,166.87342834,0.00000000,0.00000000,1.00000000,3.36592674,0.00033659,0.00000000,0.00000000,cuda,,ok
