step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
33,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.77818847,4.16363096,1077.47842407,0.00000000,0.00000000,,,,,,cuda,,ok
34,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.76293802,4.16363096,1128.30813599,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.74769115,4.16363096,1179.18569946,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.73256660,4.16363096,1230.78164673,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.71752834,4.16363096,1283.62802124,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.70248175,4.16363096,1336.98918152,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.68738532,4.16363096,1390.74209595,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.67195678,4.16363096,1443.81558228,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.65632105,4.16363096,1496.87030029,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.64081860,4.16363096,1550.59385681,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.62573242,4.16363096,1604.70233154,0.00000000,0.00000000,,,,,,cuda,,ok
44,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.61094308,4.16363096,1659.41191101,0.00000000,0.00000000,,,,,,cuda,,ok
45,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.59635091,4.16363096,1714.53987122,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.58189011,4.16363096,1769.62899780,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.56747365,4.16363096,1824.43966675,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.55329394,4.16363096,1879.50317383,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.53919435,4.16363096,1931.28997803,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,token_larger_capacity_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.52521873,4.16363096,1980.64599609,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,token_larger_capacity_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52521873,4.16363096,1980.64599609,0.00000000,0.00000000,0.00000000,3.52521873,0.00000000,0.62890625,0.00000000,cuda,,ok
50,1,token_larger_capacity_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52521873,4.16363096,1980.64599609,0.00000000,0.00000000,0.25000000,3.52522898,0.00022650,0.62890625,0.00016922,cuda,,ok
50,1,token_larger_capacity_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52521873,4.16363096,1980.64599609,0.00000000,0.00000000,0.50000000,3.52523899,0.00045347,0.62890625,0.00033867,cuda,,ok
50,1,token_larger_capacity_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52521873,4.16363096,1980.64599609,0.00000000,0.00000000,1.00000000,3.52525902,0.00090718,0.62890625,0.00067943,cuda,,ok
