split,positions,router_loss,oracle_loss,intervention_loss,intervention_minus_router_loss,intervention_oracle_regret,oracle_gap_recovery_fraction
all,252,2.868107318878174,2.8655788898468018,3.7279632091522217,0.8598558902740479,0.8623843193054199,-340.0751532296087
train_even_positions,126,2.8612236976623535,2.8586935997009277,3.185554265975952,0.32433056831359863,0.3268606662750244,-128.18893705239353
holdout_odd_positions,126,2.874990701675415,2.872464179992676,4.27037239074707,1.3953816890716553,1.3979082107543945,-552.2935736529206
