support_key,loss,gain_from_empty,delta_from_router,pairwise_synergy
"15,22",4.218944549560547,-0.0553135871887207,1.3508374691009521,0.14170026779174805
"2,4",4.159969329833984,0.003661632537841797,1.2918622493743896,0.14056682586669922
"2,7",4.176502704620361,-0.012871742248535156,1.3083956241607666,0.1399397850036621
"1,21",4.230465888977051,-0.06683492660522461,1.362358808517456,0.1395406723022461
"4,7",4.208303928375244,-0.04467296600341797,1.3401968479156494,0.13947582244873047
"17,19",4.106997966766357,0.05663299560546875,1.2388908863067627,0.13942766189575195
"20,21",4.158308029174805,0.005322933197021484,1.29020094871521,0.13831615447998047
"4,22",4.227919578552246,-0.06428861618041992,1.3598124980926514,0.13825654983520508
"10,22",4.233972072601318,-0.07034111022949219,1.3658649921417236,0.13762140274047852
"4,14",4.1665358543396,-0.0029048919677734375,1.2984287738800049,0.13640546798706055
"5,14",4.170871257781982,-0.00724029541015625,1.3027641773223877,0.13561058044433594
"0,11",4.071743965148926,0.09188699722290039,1.203636884689331,0.13474416732788086
"5,6",4.216625690460205,-0.052994728088378906,1.3485186100006104,0.13395071029663086
"18,20",4.131579399108887,0.03205156326293945,1.263472318649292,0.13354253768920898
"4,11",4.170509338378906,-0.006878376007080078,1.3024022579193115,0.13303899765014648
"1,7",4.205729961395264,-0.0420989990234375,1.337622880935669,0.13131093978881836
"2,5",4.174576282501221,-0.010945320129394531,1.306469202041626,0.1295003890991211
"2,21",4.22084903717041,-0.057218074798583984,1.3527419567108154,0.12855911254882812
"11,14",4.146210670471191,0.017420291900634766,1.2781035900115967,0.12840557098388672
"9,19",4.11637020111084,0.04726076126098633,1.2482631206512451,0.1283879280090332
"1,5",4.196622371673584,-0.03299140930175781,1.3285152912139893,0.1280527114868164
"12,23",4.217805862426758,-0.05417490005493164,1.349698781967163,0.12700796127319336
"12,18",4.143514633178711,0.020116329193115234,1.2754075527191162,0.12581872940063477
"10,14",4.183035850524902,-0.019404888153076172,1.3149287700653076,0.12532281875610352
