packet,probe_dir,status,decision,config_path,topk2_present,topk2_anchor_ce_drift,topk2_anchor_logit_mse_drift,topk2_anchor_residual_stream_l2_drift,topk2_anchor_support_churn_after_transfer,topk2_transfer_ce_improvement,topk2_commutator_anchor_logit_mse,topk2_commutator_transfer_logit_mse,topk2_commutator_anchor_residual_stream_l2,topk2_commutator_transfer_residual_stream_l2,topk1_present,topk1_anchor_ce_drift,topk1_anchor_logit_mse_drift,topk1_anchor_residual_stream_l2_drift,topk1_anchor_support_churn_after_transfer,topk1_transfer_ce_improvement,topk1_commutator_anchor_logit_mse,topk1_commutator_transfer_logit_mse,topk1_commutator_anchor_residual_stream_l2,topk1_commutator_transfer_residual_stream_l2,random_fixed_topk2_present,random_fixed_topk2_anchor_ce_drift,random_fixed_topk2_anchor_logit_mse_drift,random_fixed_topk2_anchor_residual_stream_l2_drift,random_fixed_topk2_anchor_support_churn_after_transfer,random_fixed_topk2_transfer_ce_improvement,random_fixed_topk2_commutator_anchor_logit_mse,random_fixed_topk2_commutator_transfer_logit_mse,random_fixed_topk2_commutator_anchor_residual_stream_l2,random_fixed_topk2_commutator_transfer_residual_stream_l2,dense_present,dense_anchor_ce_drift,dense_anchor_logit_mse_drift,dense_anchor_residual_stream_l2_drift,dense_anchor_support_churn_after_transfer,dense_transfer_ce_improvement,dense_commutator_anchor_logit_mse,dense_commutator_transfer_logit_mse,dense_commutator_anchor_residual_stream_l2,dense_commutator_transfer_residual_stream_l2,support_churn_advantage_topk1_vs_topk2,logit_churn_advantage_topk1_vs_topk2,transfer_advantage_topk1_vs_topk2,transfer_advantage_topk1_vs_dense,transfer_advantage_topk1_vs_random_fixed_topk2,commutator_anchor_advantage_topk1_vs_topk2,commutator_anchor_advantage_topk1_vs_dense,commutator_anchor_advantage_topk1_vs_random_fixed_topk2
seed1,results/audits/token_larger_active_rank_matched_topk1_retention_churn_probe,pass,active_topk1_retention_churn_probe_established,configs/token_larger_support_wide_hep_temporal_clipped_objective_gate.yaml,True,-0.8961036205291748,0.15603066980838776,4.589938640594482,0.9140625,0.9055808782577515,0.1850009262561798,0.1823214739561081,3.9842677116394043,3.9276623725891113,True,-0.8870329856872559,0.13784439861774445,4.496304988861084,0.00390625,0.9219368696212769,0.009826509281992912,0.010023655369877815,1.4544962644577026,1.4703704118728638,True,0.10112571716308594,0.14911219477653503,4.331021308898926,0.0,0.6733529567718506,0.35834741592407227,0.3488031029701233,6.848514080047607,6.722836494445801,True,-0.5173170566558838,0.07161282002925873,3.0426342487335205,,0.5234005451202393,0.05515191704034805,0.054894182831048965,2.9224555492401123,2.917881488800049,0.91015625,0.01818627119064331,0.01635599136352539,0.3985363245010376,0.24858391284942627,0.1751744169741869,0.04532540775835514,0.34852090664207935
seed2,results/audits/token_larger_active_rank_matched_topk1_retention_churn_probe_seed2,pass,active_topk1_retention_churn_probe_established,configs/token_larger_support_wide_contextual_router_hep_temporal_clipped_objective_gate_seed2.yaml,True,-0.9360860586166382,0.15583708882331848,4.598163604736328,0.8125,0.9518378973007202,0.2816872000694275,0.28951147198677063,5.948879718780518,6.0395941734313965,True,-0.9424065351486206,0.14391478896141052,4.524092674255371,0.0078125,0.994930624961853,0.00956729520112276,0.010026859119534492,1.2640960216522217,1.3095011711120605,True,0.05899548530578613,0.1488407850265503,4.397777557373047,0.0,0.625598669052124,0.34855836629867554,0.3739171326160431,6.755770683288574,6.9508538246154785,True,-0.4376795291900635,0.0499514602124691,2.5739669799804688,,0.44049763679504395,0.0715995505452156,0.07165241986513138,3.341032028198242,3.3441808223724365,0.8046875,0.011922299861907959,0.04309272766113281,0.5544329881668091,0.369331955909729,0.27211990486830473,0.062032255344092846,0.3389910710975528
