step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
0,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,initial,supervised_ce,4.23026133,4.23026133,4.23026133,0.00000000,0.00000000,0.00000000,,,,,,cpu,,ok
1,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.22666216,4.23026133,7.67947578,0.00000000,0.00000000,,,,,,cpu,,ok
2,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.22331524,4.23026133,15.28260568,0.00000000,0.00000000,,,,,,cpu,,ok
3,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.22421122,4.23026133,27.90202618,0.00000000,0.00000000,,,,,,cpu,,ok
4,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.21878719,4.23026133,39.81877995,0.00000000,0.00000000,,,,,,cpu,,ok
5,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.21521330,4.23026133,52.95254135,0.00000000,0.00000000,,,,,,cpu,,ok
6,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.20797777,4.23026133,68.91012669,0.00000000,0.00000000,,,,,,cpu,,ok
7,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.20181417,4.23026133,86.68051052,0.00000000,0.00000000,,,,,,cpu,,ok
8,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.19362593,4.23026133,106.22453403,0.00000000,0.00000000,,,,,,cpu,,ok
9,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.18365574,4.23026133,127.88644218,0.00000000,0.00000000,,,,,,cpu,,ok
10,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.17349339,4.23026133,152.11884308,0.00000000,0.00000000,,,,,,cpu,,ok
11,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.16153526,4.23026133,179.27243805,0.00000000,0.00000000,,,,,,cpu,,ok
12,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.15000439,4.23026133,208.55220795,0.00000000,0.00000000,,,,,,cpu,,ok
13,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.13796091,4.23026133,240.06719589,0.00000000,0.00000000,,,,,,cpu,,ok
14,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.12447834,4.23026133,273.23197937,0.00000000,0.00000000,,,,,,cpu,,ok
15,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.11052608,4.23026133,307.66152191,0.00000000,0.00000000,,,,,,cpu,,ok
16,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.09586477,4.23026133,343.31375504,0.00000000,0.00000000,,,,,,cpu,,ok
17,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.08238363,4.23026133,380.65629578,0.00000000,0.00000000,,,,,,cpu,,ok
18,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.06761932,4.23026133,419.48843384,0.00000000,0.00000000,,,,,,cpu,,ok
19,2,token_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.05347919,4.23026133,459.68493652,0.00000000,0.00000000,,,,,,cpu,,ok
