step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
0,2,char_larger_hep_temporal_clipped_objective_gate_seed2,initial,supervised_ce,3.65864539,3.65864539,3.65864539,0.00000000,0.00000000,0.00000000,,,,,,cpu,,ok
1,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.65031695,3.65864539,3.83993721,0.00000000,0.00000000,,,,,,cpu,,ok
2,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.64207077,3.65864539,7.67688704,0.00000000,0.00000000,,,,,,cpu,,ok
3,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.63390994,3.65864539,11.50810814,0.00000000,0.00000000,,,,,,cpu,,ok
4,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.62583566,3.65864539,15.32964325,0.00000000,0.00000000,,,,,,cpu,,ok
5,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.61785054,3.65864539,19.13627052,0.00000000,0.00000000,,,,,,cpu,,ok
6,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.60995674,3.65864539,22.92247772,0.00000000,0.00000000,,,,,,cpu,,ok
7,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.60215521,3.65864539,26.68418503,0.00000000,0.00000000,,,,,,cpu,,ok
8,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.59444737,3.65864539,30.41963196,0.00000000,0.00000000,,,,,,cpu,,ok
9,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.58683443,3.65864539,34.12893295,0.00000000,0.00000000,,,,,,cpu,,ok
10,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.57931900,3.65864539,37.81317139,0.00000000,0.00000000,,,,,,cpu,,ok
11,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.57190180,3.65864539,41.47357559,0.00000000,0.00000000,,,,,,cpu,,ok
12,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.56458426,3.65864539,45.11108398,0.00000000,0.00000000,,,,,,cpu,,ok
13,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.55736852,3.65864539,48.72620392,0.00000000,0.00000000,,,,,,cpu,,ok
14,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.55025554,3.65864539,52.31900406,0.00000000,0.00000000,,,,,,cpu,,ok
15,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.54324698,3.65864539,55.88922882,0.00000000,0.00000000,,,,,,cpu,,ok
16,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.53634453,3.65864539,59.46675110,0.00000000,0.00000000,,,,,,cpu,,ok
17,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.52954841,3.65864539,63.06353760,0.00000000,0.00000000,,,,,,cpu,,ok
18,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.52286005,3.65864539,66.63797760,0.00000000,0.00000000,,,,,,cpu,,ok
19,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.51628089,3.65864539,70.22737122,0.00000000,0.00000000,,,,,,cpu,,ok
20,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.50981116,3.65864539,73.83415985,0.00000000,0.00000000,,,,,,cpu,,ok
21,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.50345206,3.65864539,77.41732025,0.00000000,0.00000000,,,,,,cpu,,ok
22,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.49720335,3.65864539,80.97540283,0.00000000,0.00000000,,,,,,cpu,,ok
23,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.49106646,3.65864539,84.50703430,0.00000000,0.00000000,,,,,,cpu,,ok
24,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.48504114,3.65864539,88.01087189,0.00000000,0.00000000,,,,,,cpu,,ok
25,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.47912741,3.65864539,91.48564148,0.00000000,0.00000000,,,,,,cpu,,ok
26,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.47332621,3.65864539,94.93015289,0.00000000,0.00000000,,,,,,cpu,,ok
27,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.46763635,3.65864539,98.34321594,0.00000000,0.00000000,,,,,,cpu,,ok
28,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.46205854,3.65864539,101.72376251,0.00000000,0.00000000,,,,,,cpu,,ok
29,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.45659184,3.65864539,105.07076263,0.00000000,0.00000000,,,,,,cpu,,ok
30,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.45123625,3.65864539,108.38326263,0.00000000,0.00000000,,,,,,cpu,,ok
31,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.44599152,3.65864539,111.66043854,0.00000000,0.00000000,,,,,,cpu,,ok
32,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.44085622,3.65864539,114.90150452,0.00000000,0.00000000,,,,,,cpu,,ok
33,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.43583012,3.65864539,118.10579681,0.00000000,0.00000000,,,,,,cpu,,ok
34,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.43091178,3.65864539,121.27271271,0.00000000,0.00000000,,,,,,cpu,,ok
35,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.42610121,3.65864539,124.40174866,0.00000000,0.00000000,,,,,,cpu,,ok
36,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.42139673,3.65864539,127.49250793,0.00000000,0.00000000,,,,,,cpu,,ok
37,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.41679764,3.65864539,130.54460144,0.00000000,0.00000000,,,,,,cpu,,ok
38,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.41230226,3.65864539,133.55773926,0.00000000,0.00000000,,,,,,cpu,,ok
39,2,char_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864539,3.40790939,3.65864539,136.53170776,0.00000000,0.00000000,,,,,,cpu,,ok
