step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
0,3,token_larger_hep_temporal_clipped_objective_gate_seed3,initial,supervised_ce,4.27324104,4.27324104,4.27324104,0.00000000,0.00000000,0.00000000,,,,,,cpu,,ok
1,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.26913834,4.27324104,3.83992028,0.00000000,0.00000000,,,,,,cpu,,ok
2,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.26511431,4.27324104,7.67641783,0.00000000,0.00000000,,,,,,cpu,,ok
3,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.26116991,4.27324104,11.50713062,0.00000000,0.00000000,,,,,,cpu,,ok
4,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.25730753,4.27324104,15.32941151,0.00000000,0.00000000,,,,,,cpu,,ok
5,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.25353098,4.27324104,19.14029694,0.00000000,0.00000000,,,,,,cpu,,ok
6,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.24984121,4.27324104,22.93648338,0.00000000,0.00000000,,,,,,cpu,,ok
7,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.24624205,4.27324104,26.71433640,0.00000000,0.00000000,,,,,,cpu,,ok
8,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.24273443,4.27324104,30.46993256,0.00000000,0.00000000,,,,,,cpu,,ok
9,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.23932076,4.27324104,34.19918442,0.00000000,0.00000000,,,,,,cpu,,ok
10,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.23600245,4.27324104,37.89802170,0.00000000,0.00000000,,,,,,cpu,,ok
11,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.23278141,4.27324104,41.56260681,0.00000000,0.00000000,,,,,,cpu,,ok
12,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.22965860,4.27324104,45.18936539,0.00000000,0.00000000,,,,,,cpu,,ok
13,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.22663593,4.27324104,48.77494431,0.00000000,0.00000000,,,,,,cpu,,ok
14,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.22371292,4.27324104,52.31604385,0.00000000,0.00000000,,,,,,cpu,,ok
15,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.22089005,4.27324104,55.80927277,0.00000000,0.00000000,,,,,,cpu,,ok
16,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.21816874,4.27324104,59.25107193,0.00000000,0.00000000,,,,,,cpu,,ok
17,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.21554852,4.27324104,62.63763809,0.00000000,0.00000000,,,,,,cpu,,ok
18,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.21302891,4.27324104,65.96495056,0.00000000,0.00000000,,,,,,cpu,,ok
19,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.21060848,4.27324104,69.22883606,0.00000000,0.00000000,,,,,,cpu,,ok
20,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.20828581,4.27324104,72.42502594,0.00000000,0.00000000,,,,,,cpu,,ok
21,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.20606041,4.27324104,75.54924011,0.00000000,0.00000000,,,,,,cpu,,ok
22,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.20392895,4.27324104,78.59724426,0.00000000,0.00000000,,,,,,cpu,,ok
23,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.20189095,4.27324104,81.56506348,0.00000000,0.00000000,,,,,,cpu,,ok
24,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19994164,4.27324104,84.44886017,0.00000000,0.00000000,,,,,,cpu,,ok
25,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19808054,4.27324104,87.24519348,0.00000000,0.00000000,,,,,,cpu,,ok
26,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19630337,4.27324104,89.95101166,0.00000000,0.00000000,,,,,,cpu,,ok
27,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19460726,4.27324104,92.58919525,0.00000000,0.00000000,,,,,,cpu,,ok
28,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19298887,4.27324104,95.17833710,0.00000000,0.00000000,,,,,,cpu,,ok
29,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.19144440,4.27324104,97.67125702,0.00000000,0.00000000,,,,,,cpu,,ok
30,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18997145,4.27324104,100.06660461,0.00000000,0.00000000,,,,,,cpu,,ok
31,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18856573,4.27324104,102.36357117,0.00000000,0.00000000,,,,,,cpu,,ok
32,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18722486,4.27324104,104.56185913,0.00000000,0.00000000,,,,,,cpu,,ok
33,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18594408,4.27324104,106.66162872,0.00000000,0.00000000,,,,,,cpu,,ok
34,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18472242,4.27324104,108.66344452,0.00000000,0.00000000,,,,,,cpu,,ok
35,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18355560,4.27324104,110.56832886,0.00000000,0.00000000,,,,,,cpu,,ok
36,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18243933,4.27324104,112.37761688,0.00000000,0.00000000,,,,,,cpu,,ok
37,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18137360,4.27324104,114.09299469,0.00000000,0.00000000,,,,,,cpu,,ok
38,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.18035412,4.27324104,115.71638489,0.00000000,0.00000000,,,,,,cpu,,ok
39,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17937994,4.27324104,117.24997711,0.00000000,0.00000000,,,,,,cpu,,ok
40,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17844582,4.27324104,118.69621277,0.00000000,0.00000000,,,,,,cpu,,ok
41,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17755270,4.27324104,120.05774689,0.00000000,0.00000000,,,,,,cpu,,ok
42,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17669773,4.27324104,121.33743286,0.00000000,0.00000000,,,,,,cpu,,ok
43,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17587852,4.27324104,122.53836060,0.00000000,0.00000000,,,,,,cpu,,ok
44,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17509365,4.27324104,123.66380310,0.00000000,0.00000000,,,,,,cpu,,ok
45,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17434216,4.27324104,124.71720886,0.00000000,0.00000000,,,,,,cpu,,ok
46,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17362022,4.27324104,125.72224426,0.00000000,0.00000000,,,,,,cpu,,ok
47,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17292929,4.27324104,126.71365356,0.00000000,0.00000000,,,,,,cpu,,ok
48,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17226601,4.27324104,127.64324951,0.00000000,0.00000000,,,,,,cpu,,ok
49,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17162991,4.27324104,128.51455688,0.00000000,0.00000000,,,,,,cpu,,ok
50,3,token_larger_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,4.27324104,4.17101955,4.27324104,129.33111572,0.00000000,0.00000000,,,,,,cpu,,ok
50,3,token_larger_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,4.27324104,4.17101955,4.27324104,129.33111572,0.00000000,0.00000000,0.00000000,4.17101955,0.00000000,0.00000000,0.00000000,cpu,,ok
50,3,token_larger_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,4.27324104,4.17101955,4.27324104,129.33111572,0.00000000,0.00000000,0.25000000,4.17100859,0.00022030,0.00000000,0.00000000,cpu,,ok
50,3,token_larger_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,4.27324104,4.17101955,4.27324104,129.33111572,0.00000000,0.00000000,0.50000000,4.17099762,0.00043964,0.00000000,0.00000000,cpu,,ok
50,3,token_larger_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,4.27324104,4.17101955,4.27324104,129.33111572,0.00000000,0.00000000,1.00000000,4.17097569,0.00088000,0.00000000,0.00000000,cpu,,ok
