step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
11,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.41552305,3.71594262,41.57640457,0.00000000,0.00000000,,,,,,cuda,,ok
12,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.40631056,3.71594262,45.21519470,0.00000000,0.00000000,,,,,,cuda,,ok
13,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.39721251,3.71594262,48.81943512,0.00000000,0.00000000,,,,,,cuda,,ok
14,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.38823009,3.71594262,52.38730621,0.00000000,0.00000000,,,,,,cuda,,ok
15,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.37936473,3.71594262,55.91761398,0.00000000,0.00000000,,,,,,cuda,,ok
16,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.37061810,3.71594262,59.40975952,0.00000000,0.00000000,,,,,,cuda,,ok
17,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.36199164,3.71594262,62.86365891,0.00000000,0.00000000,,,,,,cuda,,ok
18,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.35348606,3.71594262,66.32563782,0.00000000,0.00000000,,,,,,cuda,,ok
19,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.34510374,3.71594262,69.78182220,0.00000000,0.00000000,,,,,,cuda,,ok
20,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.33684564,3.71594262,73.20291901,0.00000000,0.00000000,,,,,,cuda,,ok
21,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.32871270,3.71594262,76.58905029,0.00000000,0.00000000,,,,,,cuda,,ok
22,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.32070708,3.71594262,79.94033813,0.00000000,0.00000000,,,,,,cuda,,ok
23,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.31282973,3.71594262,83.25690460,0.00000000,0.00000000,,,,,,cuda,,ok
24,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.30508208,3.71594262,86.53881073,0.00000000,0.00000000,,,,,,cuda,,ok
25,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.29746485,3.71594262,89.78613281,0.00000000,0.00000000,,,,,,cuda,,ok
26,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.28997946,3.71594262,92.99884796,0.00000000,0.00000000,,,,,,cuda,,ok
27,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.28262687,3.71594262,96.17689514,0.00000000,0.00000000,,,,,,cuda,,ok
28,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.27540731,3.71594262,99.32022095,0.00000000,0.00000000,,,,,,cuda,,ok
29,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.26832175,3.71594262,102.42865753,0.00000000,0.00000000,,,,,,cuda,,ok
30,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.26137161,3.71594262,105.64324951,0.00000000,0.00000000,,,,,,cuda,,ok
31,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.25455594,3.71594262,108.86352539,0.00000000,0.00000000,,,,,,cuda,,ok
32,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.24787545,3.71594262,112.05162048,0.00000000,0.00000000,,,,,,cuda,,ok
33,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.24133110,3.71594262,115.20697021,0.00000000,0.00000000,,,,,,cuda,,ok
34,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.23492169,3.71594262,118.32897186,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.22864747,3.71594262,121.41705322,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.22250795,3.71594262,124.47063446,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.21650314,3.71594262,127.48915863,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.21063161,3.71594262,130.52316284,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.20489264,3.71594262,133.55064392,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.19928551,3.71594262,136.54171753,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.19380879,3.71594262,139.49566650,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.18846107,3.71594262,142.45126343,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.18324137,3.71594262,145.38928223,0.00000000,0.00000000,,,,,,cuda,,ok
44,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.17814755,3.71594262,148.28799438,0.00000000,0.00000000,,,,,,cuda,,ok
45,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.17317843,3.71594262,151.14682007,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.16833162,3.71594262,153.96527100,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.16360521,3.71594262,156.74285889,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15899754,3.71594262,159.47921753,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15450597,3.71594262,162.17401123,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82701111,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82701111,0.00000000,0.00000000,0.00000000,3.39673686,0.00000000,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82701111,0.00000000,0.00000000,0.25000000,3.39672732,0.00010157,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82701111,0.00000000,0.00000000,0.50000000,3.39671755,0.00020337,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.71594262,3.15012836,3.71594262,164.82701111,0.00000000,0.00000000,1.00000000,3.39669800,0.00040531,0.00000000,0.00000000,cuda,,ok
