step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
0,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,initial,supervised_ce,3.77074385,3.77074385,3.77074385,0.00000000,0.00000000,0.00000000,,,,,,cpu,,ok
1,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.76278186,3.77074385,7.67976475,0.00000000,0.00000000,,,,,,cpu,,ok
2,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.75521922,3.77074385,15.35937053,0.00000000,0.00000000,,,,,,cpu,,ok
3,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.75399780,3.77074385,29.23008513,0.00000000,0.00000000,,,,,,cpu,,ok
4,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.74065089,3.77074385,38.29614925,0.00000000,0.00000000,,,,,,cpu,,ok
5,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.73235226,3.77074385,51.60014200,0.00000000,0.00000000,,,,,,cpu,,ok
6,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.72303534,3.77074385,67.43078089,0.00000000,0.00000000,,,,,,cpu,,ok
7,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.71369839,3.77074385,85.35273457,0.00000000,0.00000000,,,,,,cpu,,ok
8,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.70398521,3.77074385,105.58137608,0.00000000,0.00000000,,,,,,cpu,,ok
9,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.69303632,3.77074385,127.38660431,0.00000000,0.00000000,,,,,,cpu,,ok
10,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.68053627,3.77074385,150.98614693,0.00000000,0.00000000,,,,,,cpu,,ok
11,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.67301583,3.77074385,176.57370567,0.00000000,0.00000000,,,,,,cpu,,ok
12,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.65828848,3.77074385,204.12739182,0.00000000,0.00000000,,,,,,cpu,,ok
13,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.64352536,3.77074385,233.72045898,0.00000000,0.00000000,,,,,,cpu,,ok
14,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.62859488,3.77074385,265.25415802,0.00000000,0.00000000,,,,,,cpu,,ok
15,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.61274266,3.77074385,298.42597580,0.00000000,0.00000000,,,,,,cpu,,ok
16,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.59690547,3.77074385,333.19628906,0.00000000,0.00000000,,,,,,cpu,,ok
17,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.58218265,3.77074385,369.08308792,0.00000000,0.00000000,,,,,,cpu,,ok
18,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.56737351,3.77074385,406.57460403,0.00000000,0.00000000,,,,,,cpu,,ok
19,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.55063486,3.77074385,445.10491943,0.00000000,0.00000000,,,,,,cpu,,ok
20,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.53402400,3.77074385,484.52442169,0.00000000,0.00000000,,,,,,cpu,,ok
21,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.51774979,3.77074385,524.81874084,0.00000000,0.00000000,,,,,,cpu,,ok
22,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.50240040,3.77074385,565.90928650,0.00000000,0.00000000,,,,,,cpu,,ok
23,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.48669553,3.77074385,607.83170319,0.00000000,0.00000000,,,,,,cpu,,ok
24,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.47083497,3.77074385,651.11337280,0.00000000,0.00000000,,,,,,cpu,,ok
25,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.45528579,3.77074385,692.09297180,0.00000000,0.00000000,,,,,,cpu,,ok
26,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.43970227,3.77074385,733.10978699,0.00000000,0.00000000,,,,,,cpu,,ok
27,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.42409873,3.77074385,773.46124268,0.00000000,0.00000000,,,,,,cpu,,ok
28,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.40884066,3.77074385,813.26171875,0.00000000,0.00000000,,,,,,cpu,,ok
29,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.39274764,3.77074385,852.24118805,0.00000000,0.00000000,,,,,,cpu,,ok
