step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
31,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.39201379,3.65864587,714.53511047,0.00000000,0.00000000,,,,,,cuda,,ok
32,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.38189411,3.65864587,737.83902740,0.00000000,0.00000000,,,,,,cuda,,ok
33,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.37110639,3.65864587,760.72708893,0.00000000,0.00000000,,,,,,cuda,,ok
34,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.36002994,3.65864587,782.89393616,0.00000000,0.00000000,,,,,,cuda,,ok
35,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.34926105,3.65864587,805.01190186,0.00000000,0.00000000,,,,,,cuda,,ok
36,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.33899403,3.65864587,827.02029419,0.00000000,0.00000000,,,,,,cuda,,ok
37,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.32896662,3.65864587,848.85180664,0.00000000,0.00000000,,,,,,cuda,,ok
38,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.31886363,3.65864587,870.27700806,0.00000000,0.00000000,,,,,,cuda,,ok
39,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.30865359,3.65864587,891.33078003,0.00000000,0.00000000,,,,,,cuda,,ok
40,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.29828525,3.65864587,911.90531921,0.00000000,0.00000000,,,,,,cuda,,ok
41,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.28815198,3.65864587,932.08244324,0.00000000,0.00000000,,,,,,cuda,,ok
42,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.27850103,3.65864587,951.96899414,0.00000000,0.00000000,,,,,,cuda,,ok
43,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.26914120,3.65864587,971.45866394,0.00000000,0.00000000,,,,,,cuda,,ok
