step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
35,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.46238256,3.71594262,120.51639557,0.00000000,0.00000000,,,,,,cpu,,ok
36,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.45733213,3.71594262,123.47130585,0.00000000,0.00000000,,,,,,cpu,,ok
37,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.45240045,3.71594262,126.38467407,0.00000000,0.00000000,,,,,,cpu,,ok
38,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.44758558,3.71594262,129.32257080,0.00000000,0.00000000,,,,,,cpu,,ok
39,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.44288611,3.71594262,132.22929382,0.00000000,0.00000000,,,,,,cpu,,ok
40,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.43830132,3.71594262,135.09346008,0.00000000,0.00000000,,,,,,cpu,,ok
41,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.43382883,3.71594262,137.91467285,0.00000000,0.00000000,,,,,,cpu,,ok
42,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42946649,3.71594262,140.69256592,0.00000000,0.00000000,,,,,,cpu,,ok
43,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42521286,3.71594262,143.42692566,0.00000000,0.00000000,,,,,,cpu,,ok
44,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42106581,3.71594262,146.11752319,0.00000000,0.00000000,,,,,,cpu,,ok
45,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.41702366,3.71594262,148.76426697,0.00000000,0.00000000,,,,,,cpu,,ok
46,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.41308498,3.71594262,151.36705017,0.00000000,0.00000000,,,,,,cpu,,ok
47,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40924597,3.71594262,153.92578125,0.00000000,0.00000000,,,,,,cpu,,ok
48,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40550566,3.71594262,156.50918579,0.00000000,0.00000000,,,,,,cpu,,ok
49,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40186143,3.71594262,159.05172729,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.00000000,3.39831114,0.00000000,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.25000000,3.39830160,0.00009966,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.50000000,3.39829135,0.00019979,0.00000000,0.00000000,cpu,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,1.00000000,3.39827180,0.00039887,0.00000000,0.00000000,cpu,,ok
