step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
16,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,4.03407669,4.16363096,319.64565659,0.00000000,0.00000000,,,,,,cuda,,ok
17,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,4.01968813,4.16363096,355.51037216,0.00000000,0.00000000,,,,,,cuda,,ok
18,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,4.00611448,4.16363096,392.68408203,0.00000000,0.00000000,,,,,,cuda,,ok
19,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.99169421,4.16363096,431.26467896,0.00000000,0.00000000,,,,,,cuda,,ok
20,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.97678590,4.16363096,471.54185486,0.00000000,0.00000000,,,,,,cuda,,ok
21,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.96237421,4.16363096,513.30848694,0.00000000,0.00000000,,,,,,cuda,,ok
22,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.94794035,4.16363096,555.79450989,0.00000000,0.00000000,,,,,,cuda,,ok
23,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.93275833,4.16363096,599.19374847,0.00000000,0.00000000,,,,,,cuda,,ok
24,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.91672993,4.16363096,643.47158051,0.00000000,0.00000000,,,,,,cuda,,ok
25,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.90091276,4.16363096,686.80737305,0.00000000,0.00000000,,,,,,cuda,,ok
26,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.88520861,4.16363096,729.36003113,0.00000000,0.00000000,,,,,,cuda,,ok
27,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.86974096,4.16363096,771.03305054,0.00000000,0.00000000,,,,,,cuda,,ok
28,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.85450864,4.16363096,811.38922882,0.00000000,0.00000000,,,,,,cuda,,ok
29,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.83965611,4.16363096,851.07864380,0.00000000,0.00000000,,,,,,cuda,,ok
30,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.82426357,4.16363096,889.81242371,0.00000000,0.00000000,,,,,,cuda,,ok
31,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.80887270,4.16363096,927.74964905,0.00000000,0.00000000,,,,,,cuda,,ok
32,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.79356766,4.16363096,964.73626709,0.00000000,0.00000000,,,,,,cuda,,ok
33,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.77811098,4.16363096,1001.15940857,0.00000000,0.00000000,,,,,,cuda,,ok
34,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.76276040,4.16363096,1036.91238403,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.74752212,4.16363096,1072.09530640,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.73251653,4.16363096,1106.65504456,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.71752810,4.16363096,1140.75184631,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.70253277,4.16363096,1174.37199402,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.68735123,4.16363096,1207.31947327,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.67213869,4.16363096,1239.70249939,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.65656424,4.16363096,1271.43194580,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.64097905,4.16363096,1302.47554016,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.62586403,4.16363096,1332.91647339,0.00000000,0.00000000,,,,,,cuda,,ok
44,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.61108685,4.16363096,1362.79649353,0.00000000,0.00000000,,,,,,cuda,,ok
45,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.59652638,4.16363096,1392.03399658,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.58205914,4.16363096,1420.75463867,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.56767392,4.16363096,1448.98727417,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.55344796,4.16363096,1476.92811584,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.53932238,4.16363096,1504.53919983,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,token_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,4.16363096,3.52541637,4.16363096,1531.65036011,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,token_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52541637,4.16363096,1531.65036011,0.00000000,0.00000000,0.00000000,3.52541637,0.00000000,0.61718750,0.00000000,cuda,,ok
50,1,token_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52541637,4.16363096,1531.65036011,0.00000000,0.00000000,0.25000000,3.52542686,0.00022793,0.61718750,0.00016159,cuda,,ok
50,1,token_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52541637,4.16363096,1531.65036011,0.00000000,0.00000000,0.50000000,3.52543664,0.00045490,0.61718750,0.00032359,cuda,,ok
50,1,token_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,4.16363096,3.52541637,4.16363096,1531.65036011,0.00000000,0.00000000,1.00000000,3.52545691,0.00091004,0.62109375,0.00064898,cuda,,ok
