step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
39,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.15146685,4.23026133,114.19735718,0.00000000,0.00000000,,,,,,cuda,,ok
40,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.15069056,4.23026133,115.96549988,0.00000000,0.00000000,,,,,,cuda,,ok
41,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14994717,4.23026133,117.66383362,0.00000000,0.00000000,,,,,,cuda,,ok
42,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14923668,4.23026133,119.29389954,0.00000000,0.00000000,,,,,,cuda,,ok
43,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14855671,4.23026133,120.86687469,0.00000000,0.00000000,,,,,,cuda,,ok
44,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14790440,4.23026133,122.43717957,0.00000000,0.00000000,,,,,,cuda,,ok
45,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14727974,4.23026133,123.96647644,0.00000000,0.00000000,,,,,,cuda,,ok
46,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14668131,4.23026133,125.54817200,0.00000000,0.00000000,,,,,,cuda,,ok
47,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14610624,4.23026133,127.11473083,0.00000000,0.00000000,,,,,,cuda,,ok
48,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14555454,4.23026133,128.62431335,0.00000000,0.00000000,,,,,,cuda,,ok
49,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14502621,4.23026133,130.09356689,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,token_larger_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,4.23026133,4.14451742,4.23026133,131.51623535,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,token_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,4.23026133,4.14451742,4.23026133,131.51623535,0.00000000,0.00000000,0.00000000,4.14451742,0.00000000,0.00000000,0.00000000,cuda,,ok
50,2,token_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,4.23026133,4.14451742,4.23026133,131.51623535,0.00000000,0.00000000,0.25000000,4.14450169,0.00022990,0.00000000,0.00000000,cuda,,ok
50,2,token_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,4.23026133,4.14451742,4.23026133,131.51623535,0.00000000,0.00000000,0.50000000,4.14448500,0.00045943,0.00000000,0.00000000,cuda,,ok
50,2,token_larger_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,4.23026133,4.14451742,4.23026133,131.51623535,0.00000000,0.00000000,1.00000000,4.14445305,0.00091887,0.00000000,0.00000000,cuda,,ok
